hub,date,agent_id,agent_type,best_bid,best_ask,mid,spread,n_fills,transacted_volume,avg_tx_price
NBP,2026-01-08,1,NoiseAgent,295669.0,295746.0,295708.0,77.0,0,0.0,
NBP,2026-01-08,2,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,3,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,4,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,5,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,6,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,7,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,8,NoiseAgent,298796.0,298806.0,298801.0,10.0,0,0.0,
NBP,2026-01-08,9,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,10,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,11,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,12,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,13,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,14,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,15,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,16,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,17,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,18,NoiseAgent,298431.0,298810.0,298620.0,379.0,0,0.0,
NBP,2026-01-08,19,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,20,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,21,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,22,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,23,NoiseAgent,299779.0,299803.0,299791.0,24.0,0,0.0,
NBP,2026-01-08,24,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,25,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,26,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,27,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,28,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,29,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,30,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,31,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,32,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,33,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,34,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,35,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,36,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,37,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,38,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,39,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,40,NoiseAgent,300032.0,300038.0,300035.0,6.0,0,0.0,
NBP,2026-01-08,41,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,42,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,43,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,44,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,45,NoiseAgent,294017.0,294030.0,294024.0,13.0,0,0.0,
NBP,2026-01-08,46,NoiseAgent,293985.0,294001.0,293993.0,16.0,0,0.0,
NBP,2026-01-08,47,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,48,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,49,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,50,NoiseAgent,298532.0,298555.0,298544.0,23.0,0,0.0,
NBP,2026-01-08,51,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,52,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,53,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,54,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,55,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,56,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,57,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,58,NoiseAgent,300392.0,300395.0,300394.0,3.0,0,0.0,
NBP,2026-01-08,59,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,60,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,61,NoiseAgent,,,,,0,0.0,
NBP,2026-01-08,62,NoiseAgent,,,,,0,0.0,
