hub,date,agent_id,agent_type,best_bid,best_ask,mid,spread,n_fills,transacted_volume,avg_tx_price
NBP,2022-07-15,1,NoiseAgent,100824.0,100901.0,100862.0,77.0,0,0.0,
NBP,2022-07-15,2,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,3,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,4,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,5,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,6,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,7,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,8,NoiseAgent,101562.0,101572.0,101567.0,10.0,0,0.0,
NBP,2022-07-15,9,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,10,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,11,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,12,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,13,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,14,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,15,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,16,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,17,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,18,NoiseAgent,101699.0,101781.0,101740.0,82.0,0,0.0,
NBP,2022-07-15,19,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,20,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,21,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,22,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,23,NoiseAgent,96133.0,96471.0,96302.0,338.0,0,0.0,
NBP,2022-07-15,24,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,25,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,26,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,27,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,28,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,29,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,30,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,31,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,32,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,33,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,34,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,35,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,36,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,37,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,38,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,39,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,40,NoiseAgent,100011.0,100022.0,100016.0,11.0,0,0.0,
NBP,2022-07-15,41,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,42,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,43,NoiseAgent,,,,,0,0.0,
NBP,2022-07-15,44,NoiseAgent,,,,,0,0.0,
