hub,date,agent_id,agent_type,best_bid,best_ask,mid,spread,n_fills,transacted_volume,avg_tx_price
NBP,2022-07-25,1,NoiseAgent,100824.0,100901.0,100862.0,77.0,0,0.0,
NBP,2022-07-25,2,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,3,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,4,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,5,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,6,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,7,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,8,NoiseAgent,101562.0,101572.0,101567.0,10.0,0,0.0,
NBP,2022-07-25,9,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,10,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,11,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,12,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,13,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,14,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,15,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,16,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,17,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,18,NoiseAgent,101699.0,101781.0,101740.0,82.0,0,0.0,
NBP,2022-07-25,19,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,20,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,21,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,22,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,23,NoiseAgent,96133.0,96471.0,96302.0,338.0,0,0.0,
NBP,2022-07-25,24,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,25,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,26,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,27,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,28,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,29,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,30,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,31,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,32,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,33,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,34,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,35,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,36,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,37,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,38,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,39,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,40,NoiseAgent,100011.0,100022.0,100016.0,11.0,0,0.0,
NBP,2022-07-25,41,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,42,NoiseAgent,,,,,0,0.0,
NBP,2022-07-25,43,NoiseAgent,,,,,0,0.0,
