hub,date,agent_id,agent_type,best_bid,best_ask,mid,spread,n_fills,transacted_volume,avg_tx_price
TTF,2026-01-25,1,NoiseAgent,398687.0,398764.0,398726.0,77.0,0,0.0,
TTF,2026-01-25,2,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,3,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,4,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,5,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,6,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,7,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,8,NoiseAgent,403865.0,403876.0,403870.0,11.0,0,0.0,
TTF,2026-01-25,9,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,10,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,11,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,12,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,13,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,14,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,15,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,16,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,17,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,18,NoiseAgent,403924.0,403935.0,403930.0,11.0,0,0.0,
TTF,2026-01-25,19,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,20,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,21,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,22,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,23,NoiseAgent,395923.0,395973.0,395948.0,50.0,0,0.0,
TTF,2026-01-25,24,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,25,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,26,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,27,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,28,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,29,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,30,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,31,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,32,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,33,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,34,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,35,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,36,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,37,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,38,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,39,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,40,NoiseAgent,404045.0,404046.0,404046.0,1.0,0,0.0,
TTF,2026-01-25,41,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,42,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,43,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,44,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,45,NoiseAgent,398254.0,398267.0,398260.0,13.0,0,0.0,
TTF,2026-01-25,46,NoiseAgent,398222.0,398238.0,398230.0,16.0,0,0.0,
TTF,2026-01-25,47,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,48,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,49,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,50,NoiseAgent,395992.0,395995.0,395994.0,3.0,0,0.0,
TTF,2026-01-25,51,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,52,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,53,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,54,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,55,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,56,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,57,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,58,NoiseAgent,399396.0,399412.0,399404.0,16.0,0,0.0,
TTF,2026-01-25,59,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,60,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,61,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,62,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,63,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,64,NoiseAgent,398097.0,398098.0,398098.0,1.0,0,0.0,
TTF,2026-01-25,65,NoiseAgent,403847.0,403848.0,403848.0,1.0,0,0.0,
TTF,2026-01-25,66,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,67,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,68,NoiseAgent,403847.0,403848.0,403848.0,1.0,0,0.0,
TTF,2026-01-25,69,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,70,NoiseAgent,398439.0,398448.0,398444.0,9.0,0,0.0,
TTF,2026-01-25,71,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,72,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,73,NoiseAgent,395980.0,395981.0,395980.0,1.0,0,0.0,
TTF,2026-01-25,74,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,75,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,76,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,77,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,78,NoiseAgent,395995.0,395999.0,395997.0,4.0,0,0.0,
TTF,2026-01-25,79,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,80,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,81,NoiseAgent,398097.0,398098.0,398098.0,1.0,0,0.0,
TTF,2026-01-25,82,NoiseAgent,399196.0,399304.0,399250.0,108.0,0,0.0,
TTF,2026-01-25,83,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,84,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,85,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,86,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,87,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,88,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,89,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,90,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,91,NoiseAgent,397699.0,397701.0,397700.0,2.0,0,0.0,
TTF,2026-01-25,92,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,93,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,94,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,95,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,96,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,97,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,98,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,99,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,100,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,101,NoiseAgent,398419.0,398442.0,398430.0,23.0,0,0.0,
TTF,2026-01-25,102,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,103,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,104,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,105,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,106,NoiseAgent,,,,,0,0.0,
TTF,2026-01-25,107,NoiseAgent,,,,,0,0.0,
