hub,date,agent_id,agent_type,best_bid,best_ask,mid,spread,n_fills,transacted_volume,avg_tx_price
NBP,2026-01-15,1,NoiseAgent,324294.0,324371.0,324332.0,77.0,0,0.0,
NBP,2026-01-15,2,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,3,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,4,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,5,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,6,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,7,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,8,NoiseAgent,326251.0,326252.0,326252.0,1.0,0,0.0,
NBP,2026-01-15,9,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,10,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,11,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,12,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,13,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,14,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,15,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,16,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,17,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,18,NoiseAgent,326348.0,326727.0,326538.0,379.0,0,0.0,
NBP,2026-01-15,19,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,20,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,21,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,22,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,23,NoiseAgent,324488.0,324512.0,324500.0,24.0,0,0.0,
NBP,2026-01-15,24,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,25,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,26,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,27,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,28,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,29,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,30,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,31,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,32,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,33,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,34,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,35,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,36,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,37,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,38,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,39,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,40,NoiseAgent,326724.0,326766.0,326745.0,42.0,0,0.0,
NBP,2026-01-15,41,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,42,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,43,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,44,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,45,NoiseAgent,322866.0,322879.0,322872.0,13.0,0,0.0,
NBP,2026-01-15,46,NoiseAgent,322816.0,322832.0,322824.0,16.0,0,0.0,
NBP,2026-01-15,47,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,48,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,49,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,50,NoiseAgent,323173.0,323200.0,323186.0,27.0,0,0.0,
NBP,2026-01-15,51,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,52,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,53,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,54,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,55,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,56,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,57,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,58,NoiseAgent,328335.0,328427.0,328381.0,92.0,0,0.0,
NBP,2026-01-15,59,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,60,NoiseAgent,,,,,0,0.0,
NBP,2026-01-15,61,NoiseAgent,,,,,0,0.0,
