hub,date,agent_id,agent_type,best_bid,best_ask,mid,spread,n_fills,transacted_volume,avg_tx_price
NBP,2026-02-19,1,NoiseAgent,308334.0,308411.0,308372.0,77.0,0,0.0,
NBP,2026-02-19,2,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,3,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,4,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,5,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,6,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,7,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,8,NoiseAgent,311272.0,311288.0,311280.0,16.0,0,0.0,
NBP,2026-02-19,9,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,10,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,11,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,12,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,13,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,14,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,15,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,16,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,17,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,18,NoiseAgent,311291.0,311295.0,311293.0,4.0,0,0.0,
NBP,2026-02-19,19,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,20,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,21,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,22,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,23,NoiseAgent,307943.0,307944.0,307944.0,1.0,0,0.0,
NBP,2026-02-19,24,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,25,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,26,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,27,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,28,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,29,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,30,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,31,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,32,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,33,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,34,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,35,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,36,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,37,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,38,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,39,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,40,NoiseAgent,312154.0,312158.0,312156.0,4.0,0,0.0,
NBP,2026-02-19,41,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,42,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,43,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,44,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,45,NoiseAgent,306767.0,306780.0,306774.0,13.0,0,0.0,
NBP,2026-02-19,46,NoiseAgent,306735.0,306751.0,306743.0,16.0,0,0.0,
NBP,2026-02-19,47,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,48,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,49,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,50,NoiseAgent,307633.0,307648.0,307640.0,15.0,0,0.0,
NBP,2026-02-19,51,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,52,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,53,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,54,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,55,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,56,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,57,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,58,NoiseAgent,312858.0,313231.0,313044.0,373.0,0,0.0,
NBP,2026-02-19,59,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,60,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,61,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,62,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,63,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,64,NoiseAgent,306676.0,306683.0,306680.0,7.0,0,0.0,
NBP,2026-02-19,65,NoiseAgent,310631.0,310636.0,310634.0,5.0,0,0.0,
NBP,2026-02-19,66,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,67,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,68,NoiseAgent,310626.0,310636.0,310631.0,10.0,0,0.0,
NBP,2026-02-19,69,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,70,NoiseAgent,306952.0,306961.0,306956.0,9.0,0,0.0,
NBP,2026-02-19,71,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,72,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,73,NoiseAgent,307615.0,307632.0,307624.0,17.0,0,0.0,
NBP,2026-02-19,74,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,75,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,76,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,77,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,78,NoiseAgent,307586.0,307648.0,307617.0,62.0,0,0.0,
NBP,2026-02-19,79,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,80,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,81,NoiseAgent,306644.0,306676.0,306660.0,32.0,0,0.0,
NBP,2026-02-19,82,NoiseAgent,308925.0,308929.0,308927.0,4.0,0,0.0,
NBP,2026-02-19,83,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,84,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,85,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,86,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,87,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,88,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,89,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,90,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,91,NoiseAgent,306212.0,306214.0,306213.0,2.0,0,0.0,
NBP,2026-02-19,92,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,93,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,94,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,95,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,96,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,97,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,98,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,99,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,100,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,101,NoiseAgent,307180.0,307194.0,307187.0,14.0,0,0.0,
NBP,2026-02-19,102,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,103,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,104,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,105,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,106,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,107,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,108,NoiseAgent,312252.0,312264.0,312258.0,12.0,0,0.0,
NBP,2026-02-19,109,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,110,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,111,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,112,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,113,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,114,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,115,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,116,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,117,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,118,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,119,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,120,NoiseAgent,,,,,0,0.0,
NBP,2026-02-19,121,NoiseAgent,306120.0,306121.0,306120.0,1.0,0,0.0,
NBP,2026-02-19,122,NoiseAgent,,,,,0,0.0,
