hub,date,agent_id,agent_type,best_bid,best_ask,mid,spread,n_fills,transacted_volume,avg_tx_price
TTF,2020-11-06,1,NoiseAgent,100824.0,100901.0,100862.0,77.0,0,0.0,
TTF,2020-11-06,2,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,3,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,4,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,5,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,6,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,7,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,8,NoiseAgent,101562.0,101572.0,101567.0,10.0,0,0.0,
TTF,2020-11-06,9,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,10,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,11,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,12,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,13,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,14,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,15,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,16,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,17,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,18,NoiseAgent,101699.0,101781.0,101740.0,82.0,0,0.0,
TTF,2020-11-06,19,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,20,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,21,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,22,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,23,NoiseAgent,96133.0,96471.0,96302.0,338.0,0,0.0,
TTF,2020-11-06,24,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,25,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,26,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,27,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,28,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,29,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,30,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,31,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,32,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,33,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,34,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,35,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,36,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,37,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,38,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,39,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,40,NoiseAgent,100011.0,100022.0,100016.0,11.0,0,0.0,
TTF,2020-11-06,41,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,42,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,43,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,44,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,45,NoiseAgent,99555.0,99568.0,99562.0,13.0,0,0.0,
TTF,2020-11-06,46,NoiseAgent,99655.0,99679.0,99667.0,24.0,0,0.0,
TTF,2020-11-06,47,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,48,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,49,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,50,NoiseAgent,96700.0,96702.0,96701.0,2.0,0,0.0,
TTF,2020-11-06,51,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,52,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,53,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,54,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,55,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,56,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,57,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,58,NoiseAgent,102969.0,103155.0,103062.0,186.0,0,0.0,
TTF,2020-11-06,59,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,60,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,61,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,62,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,63,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,64,NoiseAgent,94712.0,97418.0,96065.0,2706.0,0,0.0,
TTF,2020-11-06,65,NoiseAgent,101508.0,101509.0,101508.0,1.0,0,0.0,
TTF,2020-11-06,66,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,67,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,68,NoiseAgent,101506.0,101508.0,101507.0,2.0,0,0.0,
TTF,2020-11-06,69,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,70,NoiseAgent,99740.0,99749.0,99744.0,9.0,0,0.0,
TTF,2020-11-06,71,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,72,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,73,NoiseAgent,95541.0,95696.0,95618.0,155.0,0,0.0,
TTF,2020-11-06,74,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,75,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,76,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,77,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,78,NoiseAgent,96707.0,96708.0,96708.0,1.0,0,0.0,
TTF,2020-11-06,79,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,80,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,81,NoiseAgent,94697.0,94712.0,94704.0,15.0,0,0.0,
TTF,2020-11-06,82,NoiseAgent,99025.0,99029.0,99027.0,4.0,0,0.0,
TTF,2020-11-06,83,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,84,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,85,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,86,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,87,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,88,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,89,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,90,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,91,NoiseAgent,99235.0,99237.0,99236.0,2.0,0,0.0,
TTF,2020-11-06,92,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,93,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,94,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,95,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,96,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,97,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,98,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,99,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,100,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,101,NoiseAgent,98108.0,98338.0,98223.0,230.0,0,0.0,
TTF,2020-11-06,102,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,103,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,104,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,105,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,106,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,107,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,108,NoiseAgent,100824.0,100828.0,100826.0,4.0,0,0.0,
TTF,2020-11-06,109,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,110,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,111,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,112,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,113,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,114,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,115,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,116,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,117,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,118,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,119,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,120,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,121,NoiseAgent,99143.0,99144.0,99144.0,1.0,0,0.0,
TTF,2020-11-06,122,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,123,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,124,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,125,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,126,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,127,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,128,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,129,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,130,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,131,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,132,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,133,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,134,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,135,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,136,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,137,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,138,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,139,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,140,NoiseAgent,99821.0,99965.0,99893.0,144.0,0,0.0,
TTF,2020-11-06,141,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,142,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,143,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,144,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,145,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,146,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,147,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,148,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,149,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,150,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,151,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,152,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,153,NoiseAgent,101510.0,101511.0,101510.0,1.0,0,0.0,
TTF,2020-11-06,154,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,155,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,156,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,157,NoiseAgent,96707.0,96708.0,96708.0,1.0,0,0.0,
TTF,2020-11-06,158,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,159,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,160,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,161,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,162,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,163,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,164,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,165,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,166,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,167,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,168,NoiseAgent,96706.0,96707.0,96706.0,1.0,0,0.0,
TTF,2020-11-06,169,NoiseAgent,99821.0,99843.0,99832.0,22.0,0,0.0,
TTF,2020-11-06,170,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,171,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,172,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,173,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,174,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,175,NoiseAgent,101582.0,101584.0,101583.0,2.0,0,0.0,
TTF,2020-11-06,176,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,177,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,178,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,179,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,180,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,181,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,182,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,183,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,184,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,185,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,186,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,187,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,188,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,189,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,190,NoiseAgent,100901.0,101362.0,101132.0,461.0,0,0.0,
TTF,2020-11-06,191,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,192,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,193,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,194,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,195,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,196,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,197,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,198,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,199,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,200,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,201,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,202,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,203,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,204,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,205,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,206,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,207,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,208,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,209,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,210,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,211,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,212,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,213,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,214,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,215,NoiseAgent,99447.0,99494.0,99470.0,47.0,0,0.0,
TTF,2020-11-06,216,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,217,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,218,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,219,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,220,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,221,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,222,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,223,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,224,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,225,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,226,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,227,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,228,NoiseAgent,95999.0,96024.0,96012.0,25.0,0,0.0,
TTF,2020-11-06,229,NoiseAgent,99539.0,99558.0,99548.0,19.0,0,0.0,
TTF,2020-11-06,230,NoiseAgent,99025.0,99029.0,99027.0,4.0,0,0.0,
TTF,2020-11-06,231,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,232,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,233,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,234,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,235,NoiseAgent,101561.0,101562.0,101562.0,1.0,0,0.0,
TTF,2020-11-06,236,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,237,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,238,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,239,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,240,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,241,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,242,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,243,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,244,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,245,NoiseAgent,,,,,0,0.0,
TTF,2020-11-06,246,NoiseAgent,,,,,0,0.0,
