test_hub,algo,server_algo,seed,round,local_epochs,clients_per_round,lr,mu,rmse_ret,mae_ret,rmse_price_implied,mae_price_implied,baseline_rmse_ret,baseline_mae_ret,baseline_rmse_price,baseline_mae_price,baseline_test_rows
NBP,fedavg,fedavg,0,51,5,1,0.001,,0.06522670675073382,0.04355474416671127,1.907256358625879,0.9055573704881316,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334
NBP,fedavg,fedavg,1,148,5,1,0.001,,0.06521219595826375,0.0435424816663879,1.9065754009148115,0.9050664870051491,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334
NBP,fedavg,fedavg,2,108,5,1,0.001,,0.06520681134966469,0.04354474899707072,1.906943733387516,0.9052808947644152,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334
NBP,fedavg,fedavg,3,26,5,1,0.001,,0.06521160031011329,0.043518857899056664,1.906598742516498,0.9048647306166332,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334
NBP,fedavg,fedavg,4,15,5,1,0.001,,0.06517860455495803,0.04348257399706772,1.905837342864511,0.904127634901264,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334
TTF,fedavg,fedavg,0,54,5,1,0.001,,0.05551609752333727,0.03810863467129575,5.965838894044003,2.7192415521039375,0.05566504412408824,0.03826777977234286,5.968125940902365,2.7245431299959675,1335
TTF,fedavg,fedavg,1,84,5,1,0.001,,0.0555538606082559,0.03813406074413513,5.968069520832831,2.7208817801003677,0.05566504412408824,0.03826777977234286,5.968125940902365,2.7245431299959675,1335
TTF,fedavg,fedavg,2,177,5,1,0.001,,0.05548945802484887,0.038014083563991954,5.970170058048535,2.7179108773866263,0.05566504412408824,0.03826777977234286,5.968125940902365,2.7245431299959675,1335
TTF,fedavg,fedavg,3,69,5,1,0.001,,0.05557643304765474,0.03821849827144525,5.96874625948435,2.723787482800979,0.05566504412408824,0.03826777977234286,5.968125940902365,2.7245431299959675,1335
TTF,fedavg,fedavg,4,13,5,1,0.001,,0.05559333366462089,0.038198752079223554,5.967795132660678,2.722903014062248,0.05566504412408824,0.03826777977234286,5.968125940902365,2.7245431299959675,1335
NBP,fedprox,fedavg,0,57,5,1,0.001,0.01,0.06522888285452627,0.04356413677692933,1.9074062856860277,0.9057568453949124,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334
NBP,fedprox,fedavg,1,103,5,1,0.001,0.01,0.06523149339682034,0.0435797392733282,1.9068848299815264,0.9056283110976814,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334
NBP,fedprox,fedavg,2,60,5,1,0.001,0.01,0.06522245992357446,0.04355993183456065,1.9075672892511548,0.9058327991580413,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334
NBP,fedprox,fedavg,3,72,5,1,0.001,0.01,0.06521246109377446,0.04356183494817161,1.9055200336369886,0.9046337912764736,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334
NBP,fedprox,fedavg,4,68,5,1,0.001,0.01,0.06521344321934637,0.04355126986213062,1.905431210227339,0.9045798280706563,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334
TTF,fedprox,fedavg,0,54,5,1,0.001,0.01,0.05549120048476838,0.038062074928752,5.970222386936081,2.7195575467273665,0.05566504412408824,0.03826777977234286,5.968125940902365,2.7245431299959675,1335
TTF,fedprox,fedavg,1,84,5,1,0.001,0.01,0.05556777718879664,0.038203361302863614,5.967903312952563,2.7229048000294336,0.05566504412408824,0.03826777977234286,5.968125940902365,2.7245431299959675,1335
TTF,fedprox,fedavg,2,24,5,1,0.001,0.01,0.05558120789096931,0.03819640892202886,5.970915122261999,2.7241807164372878,0.05566504412408824,0.03826777977234286,5.968125940902365,2.7245431299959675,1335
TTF,fedprox,fedavg,3,57,5,1,0.001,0.01,0.05552087690752406,0.038087496342449643,5.968379428300099,2.719594817312614,0.05566504412408824,0.03826777977234286,5.968125940902365,2.7245431299959675,1335
TTF,fedprox,fedavg,4,127,5,1,0.001,0.01,0.05550079519563845,0.03805954834818666,5.9683765953172685,2.7186259760586875,0.05566504412408824,0.03826777977234286,5.968125940902365,2.7245431299959675,1335
NBP,fednova,fednova,0,51,5,1,0.001,,0.06522319152405649,0.043573551970628975,1.907414615367284,0.905924720589682,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334
NBP,fednova,fednova,1,148,5,1,0.001,,0.06521219593032279,0.04354248149063043,1.9065754010819833,0.9050664844345091,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334
NBP,fednova,fednova,2,108,5,1,0.001,,0.06520681141529333,0.04354474922606157,1.9069437334503367,0.9052808958536074,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334
NBP,fednova,fednova,3,26,5,1,0.001,,0.0652116000054886,0.043518858273261234,1.9065987415345105,0.9048647348179116,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334
NBP,fednova,fednova,4,15,5,1,0.001,,0.06517860454806301,0.043482574164622007,1.9058373954207775,0.9041276610408056,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334
TTF,fednova,fednova,0,54,5,1,0.001,,0.05551609716598896,0.03810863387321858,5.96583889432403,2.7192415486307056,0.05566504412408824,0.03826777977234286,5.968125940902365,2.7245431299959675,1335
TTF,fednova,fednova,1,84,5,1,0.001,,0.05555386034298527,0.03813406095900206,5.9680695174700595,2.720881789133083,0.05566504412408824,0.03826777977234286,5.968125940902365,2.7245431299959675,1335
TTF,fednova,fednova,2,177,5,1,0.001,,0.055489457955016336,0.038014083477530686,5.970170058282608,2.7179108785928725,0.05566504412408824,0.03826777977234286,5.968125940902365,2.7245431299959675,1335
TTF,fednova,fednova,3,69,5,1,0.001,,0.05557643306175957,0.03821849829237385,5.96874625948435,2.723787482800979,0.05566504412408824,0.03826777977234286,5.968125940902365,2.7245431299959675,1335
TTF,fednova,fednova,4,13,5,1,0.001,,0.055593333667813195,0.03819875183714944,5.967795132485564,2.7229030065434463,0.05566504412408824,0.03826777977234286,5.968125940902365,2.7245431299959675,1335
NBP,scaffold,scaffold,0,200,5,1,0.001,,0.06560861425767338,0.04397958947837456,1.9088215454962656,0.9102474117320932,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334
NBP,scaffold,scaffold,1,200,5,1,0.001,,0.0658735119158145,0.04417071546153186,1.9096392976539878,0.9120454184002527,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334
NBP,scaffold,scaffold,2,200,5,1,0.001,,0.0656427305268632,0.04409787730731676,1.9087312646477281,0.911585509939932,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334
