test_hub,algo,round,rmse_ret,mae_ret,rmse_price_implied,baseline_rmse_ret,baseline_mae_ret,baseline_rmse_price,baseline_mae_price
LTU,fedavg,44,0.027631059288978577,0.022453393787145615,1.2573899945635365,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,45,0.027964957058429718,0.023060692474246025,1.269945950473608,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,46,0.027929991483688354,0.02297268807888031,1.2690187635653711,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,47,0.028302932158112526,0.02298196591436863,1.2895175344140595,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,48,0.027771640568971634,0.022588536143302917,1.2650979231480972,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,49,0.028269536793231964,0.023296086117625237,1.2828884069189512,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,50,0.02802920527756214,0.02295803837478161,1.276696855753888,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,51,0.02786324732005596,0.022833267226815224,1.2701376238732858,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,52,0.028028076514601707,0.022792255505919456,1.2784631188661593,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,53,0.02809465490281582,0.022986728698015213,1.278908414809324,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,54,0.028280500322580338,0.02293645218014717,1.288962989087225,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,55,0.027992358431220055,0.022842518985271454,1.2725973840500409,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,56,0.02815414033830166,0.02304759807884693,1.28105076835559,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,57,0.028012650087475777,0.02308640070259571,1.2764951251492365,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,58,0.028171982616186142,0.02312258444726467,1.283122289957385,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,59,0.02821444161236286,0.023230504244565964,1.2850220178141687,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,60,0.027953600510954857,0.022902950644493103,1.2754286877383896,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,61,0.028255263343453407,0.023125076666474342,1.283131363529811,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,62,0.028534676879644394,0.02347765490412712,1.292689712713273,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,63,0.028255082666873932,0.023326115682721138,1.2845042550112915,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,64,0.028098808601498604,0.023050617426633835,1.2778907403521296,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,65,0.028221074491739273,0.02319689840078354,1.2903778592301285,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,66,0.028432346880435944,0.023330649361014366,1.2953432949051735,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,67,0.02842932939529419,0.02327509969472885,1.290696686439389,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,68,0.02829568088054657,0.022991307079792023,1.2881918694325956,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LTU,fedavg,69,0.02844850905239582,0.023356541991233826,1.2922542606321252,0.029620859293290867,0.022854321428262596,1.373016946174649,1.0382241379310346
LVA-EST,fedavg,1,0.13443246483802795,0.09439489990472794,5.988112709297223,0.028252420844315417,0.02192374882265033,1.3316002946934136,1.011
LVA-EST,fedavg,2,0.10461870580911636,0.07454781979322433,4.765903248808594,0.028252420844315417,0.02192374882265033,1.3316002946934136,1.011
LVA-EST,fedavg,3,0.08076152950525284,0.059159982949495316,3.732439166866903,0.028252420844315417,0.02192374882265033,1.3316002946934136,1.011
LVA-EST,fedavg,4,0.0656231939792633,0.04849998652935028,3.0560864924694804,0.028252420844315417,0.02192374882265033,1.3316002946934136,1.011
LVA-EST,fedavg,5,0.05187332257628441,0.038964416831731796,2.428822759071496,0.028252420844315417,0.02192374882265033,1.3316002946934136,1.011
LVA-EST,fedavg,6,0.04197061061859131,0.03154626861214638,1.9624739954378045,0.028252420844315417,0.02192374882265033,1.3316002946934136,1.011
LVA-EST,fedavg,7,0.03541330620646477,0.02710879221558571,1.6453668861770607,0.028252420844315417,0.02192374882265033,1.3316002946934136,1.011
LVA-EST,fedavg,8,0.032553158700466156,0.025922589004039764,1.5236103576353834,0.028252420844315417,0.02192374882265033,1.3316002946934136,1.011
LVA-EST,fedavg,9,0.03163038566708565,0.025779806077480316,1.4855014058450426,0.028252420844315417,0.02192374882265033,1.3316002946934136,1.011
LVA-EST,fedavg,10,0.030956463888287544,0.025389904156327248,1.4527029374480918,0.028252420844315417,0.02192374882265033,1.3316002946934136,1.011
LVA-EST,fedavg,11,0.030305830761790276,0.024723760783672333,1.4208475433246985,0.028252420844315417,0.02192374882265033,1.3316002946934136,1.011
LVA-EST,fedavg,12,0.02973007597029209,0.02428508549928665,1.3958102677896946,0.028252420844315417,0.02192374882265033,1.3316002946934136,1.011
LVA-EST,fedavg,13,0.029485104605555534,0.02407497726380825,1.3743158255250578,0.028252420844315417,0.02192374882265033,1.3316002946934136,1.011
LVA-EST,fedavg,14,0.029079213738441467,0.02345595508813858,1.3562656839439198,0.028252420844315417,0.02192374882265033,1.3316002946934136,1.011
LVA-EST,fedavg,15,0.028873195871710777,0.02321748249232769,1.3426347162755092,0.028252420844315417,0.02192374882265033,1.3316002946934136,1.011
LVA-EST,fedavg,16,0.028403399512171745,0.022955860942602158,1.3250863731660936,0.028252420844315417,0.02192374882265033,1.3316002946934136,1.011
LVA-EST,fedavg,17,0.02824857085943222,0.022740023210644722,1.3150418040571559,0.028252420844315417,0.02192374882265033,1.3316002946934136,1.011
LVA-EST,fedavg,18,0.028138894587755203,0.02260437235236168,1.3046741803551933,0.028252420844315417,0.02192374882265033,1.3316002946934136,1.011
LVA-EST,fedavg,19,0.02799827978014946,0.022568700835108757,1.2974320182491101,0.028252420844315417,0.02192374882265033,1.3316002946934136,1.011
LVA-EST,fedavg,20,0.027632657438516617,0.02227417379617691,1.281376715115545,0.028252420844315417,0.02192374882265033,1.3316002946934136,1.011
LVA-EST,fedavg,21,0.027599401772022247,0.02207348123192787,1.2765678046341578,0.028252420844315417,0.02192374882265033,1.3316002946934136,1.011
