test_hub,test_hub_raw,tokenize_hubs,token_salt_set,algo,server_algo,seed,round,local_epochs,clients_per_round,lr,mu,rmse_ret,mae_ret,rmse_price_implied,mae_price_implied,baseline_rmse_ret,baseline_mae_ret,baseline_rmse_price,baseline_mae_price,baseline_test_rows,mask_clip,mask_bits,privacy_sigma,canary_n,canary_client,canary_rmse,canary_frac
FIN,,0,0,fedavg,fedavg,0,1,5,3,0.001,,0.11971091834190044,0.07147261941783403,7.499637588157866,4.0018177543981315,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01,11,LTU,0.46514567732810974,0.2
FIN,,0,0,fedavg,fedavg,0,2,5,3,0.001,,0.1168200034520898,0.06864309031365777,7.3628737345237685,3.8608974882621188,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01,11,LTU,0.4628957509994507,0.2
FIN,,0,0,fedavg,fedavg,0,3,5,3,0.001,,0.11584214536943083,0.06743952899956514,7.309599414820852,3.7977288684824413,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01,11,LTU,0.43759840726852417,0.2
FIN,,0,0,fedavg,fedavg,0,4,5,3,0.001,,0.11518296785797065,0.066326408565209,7.272417910959788,3.7368504824833617,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01,11,LTU,0.4534270763397217,0.2
FIN,,0,0,fedavg,fedavg,0,5,5,3,0.001,,0.11465615726687908,0.06520500770972737,7.240712424456517,3.673922360833348,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01,11,LTU,0.42607027292251587,0.2
FIN,,0,0,fedavg,fedavg,0,6,5,3,0.001,,0.11462137101043471,0.06502349827095369,7.23334469365168,3.6636543381964333,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01,11,LTU,0.44543883204460144,0.2
FIN,,0,0,fedavg,fedavg,0,7,5,3,0.001,,0.1144151966577404,0.06429668268487901,7.223126234026474,3.623938740298666,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01,11,LTU,0.4163639545440674,0.2
FIN,,0,0,fedavg,fedavg,0,8,5,3,0.001,,0.11418462783659004,0.06356141774700393,7.211713261167111,3.5829500351702337,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01,11,LTU,0.4333890378475189,0.2
FIN,,0,0,fedavg,fedavg,0,9,5,3,0.001,,0.11426407652028722,0.06331672764971355,7.222439483735863,3.5737002411114758,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01,11,LTU,0.4324817359447479,0.2
FIN,,0,0,fedavg,fedavg,0,10,5,3,0.001,,0.1142782510825675,0.06326270056737925,7.221815223491642,3.5725555762977432,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01,11,LTU,0.4004354178905487,0.2
