test_hub,test_hub_raw,tokenize_hubs,token_salt_set,algo,server_algo,seed,round,local_epochs,clients_per_round,lr,mu,rmse_ret,mae_ret,rmse_price_implied,mae_price_implied,baseline_rmse_ret,baseline_mae_ret,baseline_rmse_price,baseline_mae_price,baseline_test_rows,mask_clip,mask_bits,privacy_sigma,canary_n,canary_client,canary_rmse,canary_frac,canary_round_eval
c6d39aa2f0,TTF,1,0,fedavg,fedavg,0,1,5,3,0.001,,0.11476364672732577,0.08693935494609493,4.780020588967804,3.2917991665046094,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59,0.0,0,0.0,11,FIN,0.5285117626190186,0.2,1
c6d39aa2f0,TTF,1,0,fedavg,fedavg,0,2,5,3,0.001,,0.05671987357472622,0.04004206796082021,2.2042304509440975,1.4672855826515259,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59,0.0,0,0.0,11,FIN,0.4935169219970703,0.2,1
c6d39aa2f0,TTF,1,0,fedavg,fedavg,0,3,5,3,0.001,,0.03594113817144998,0.026174616140621255,1.2682110591533116,0.8995817109285772,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59,0.0,0,0.0,11,FIN,0.5228305459022522,0.2,1
c6d39aa2f0,TTF,1,0,fedavg,fedavg,0,4,5,3,0.001,,0.039326223980414354,0.029014154001912575,1.4198622825880272,1.01812279303094,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59,0.0,0,0.0,11,FIN,0.5164399743080139,0.2,1
c6d39aa2f0,TTF,1,0,fedavg,fedavg,0,5,5,3,0.001,,0.03808212781675097,0.028158990622861153,1.37505696371861,0.988298426553354,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59,0.0,0,0.0,11,FIN,0.5088558197021484,0.2,1
c6d39aa2f0,TTF,1,0,fedavg,fedavg,0,6,5,3,0.001,,0.03861921615796992,0.02837496669568374,1.4026854660329444,0.9985441943932389,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59,0.0,0,0.0,11,FIN,0.5081528425216675,0.2,1
c6d39aa2f0,TTF,1,0,fedavg,fedavg,0,7,5,3,0.001,,0.03694686411023127,0.02725499999804138,1.3325664067720684,0.953632409296803,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59,0.0,0,0.0,11,FIN,0.5035572648048401,0.2,1
c6d39aa2f0,TTF,1,0,fedavg,fedavg,0,8,5,3,0.001,,0.038309996135948696,0.027957305051702058,1.3896826840258516,0.980646140218791,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59,0.0,0,0.0,11,FIN,0.4996841549873352,0.2,1
c6d39aa2f0,TTF,1,0,fedavg,fedavg,0,9,5,3,0.001,,0.03807000086556416,0.02793814285295242,1.3781974303676896,0.9779520147463017,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59,0.0,0,0.0,11,FIN,0.4578356444835663,0.2,1
c6d39aa2f0,TTF,1,0,fedavg,fedavg,0,10,5,3,0.001,,0.03863783655330345,0.028362477979606997,1.399672749155053,0.9934494135945529,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59,0.0,0,0.0,11,FIN,0.48850980401039124,0.2,1
c6d39aa2f0,TTF,1,0,fedavg,fedavg,0,11,5,3,0.001,,0.03848479366416765,0.028290176093262637,1.386635430022214,0.9873426451753758,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59,0.0,0,0.0,11,FIN,0.4505997896194458,0.2,1
c6d39aa2f0,TTF,1,0,fedavg,fedavg,0,12,5,3,0.001,,0.03857794497267795,0.02842018976649743,1.3872624684402948,0.9902398486682918,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59,0.0,0,0.0,11,FIN,0.48073217272758484,0.2,1
c6d39aa2f0,TTF,1,0,fedavg,fedavg,0,13,5,3,0.001,,0.03915626845794406,0.028836928836811902,1.4088787887709007,1.0056230046900645,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59,0.0,0,0.0,11,FIN,0.4796924889087677,0.2,1
c6d39aa2f0,TTF,1,0,fedavg,fedavg,0,14,5,3,0.001,,0.04033339266048333,0.02990434990438112,1.4540997478497348,1.0430651753625622,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59,0.0,0,0.0,11,FIN,0.4727253019809723,0.2,1
c6d39aa2f0,TTF,1,0,fedavg,fedavg,0,15,5,3,0.001,,0.03984414947912775,0.029450038566364575,1.4273286152979197,1.023704110281952,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59,0.0,0,0.0,11,FIN,0.469058632850647,0.2,1
c6d39aa2f0,TTF,1,0,fedavg,fedavg,0,16,5,3,0.001,,0.03985142016502734,0.02946448603139843,1.4263433040833602,1.0242117924973118,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59,0.0,0,0.0,11,FIN,0.4644230306148529,0.2,1
c6d39aa2f0,TTF,1,0,fedavg,fedavg,0,17,5,3,0.001,,0.039683456222910536,0.029166715906269975,1.4135420176556848,1.0110365776591375,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59,0.0,0,0.0,11,FIN,0.4566250443458557,0.2,1
c6d39aa2f0,TTF,1,0,fedavg,fedavg,0,18,5,3,0.001,,0.040296004155247395,0.029878583176345643,1.4395925269608576,1.036028719926284,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59,0.0,0,0.0,11,FIN,0.4513361155986786,0.2,1
c6d39aa2f0,TTF,1,0,fedavg,fedavg,0,19,5,3,0.001,,0.04017070410004914,0.02961853019482756,1.4264958572464805,1.0234916326898638,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59,0.0,0,0.0,11,FIN,0.4480441212654114,0.2,1
c6d39aa2f0,TTF,1,0,fedavg,fedavg,0,20,5,3,0.001,,0.03947786186994261,0.029192169709920376,1.3971582906962607,1.0065722396959689,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59,0.0,0,0.0,11,FIN,0.442612886428833,0.2,1
c6d39aa2f0,TTF,1,0,fedavg,fedavg,0,21,5,3,0.001,,0.0399833051578952,0.029470307239473373,1.4157972457461234,1.0172396106932118,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59,0.0,0,0.0,11,FIN,0.40215393900871277,0.2,1
c6d39aa2f0,TTF,1,0,fedavg,fedavg,0,22,5,3,0.001,,0.04067937275332726,0.030048304687301488,1.4482393978711015,1.040749914861331,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59,0.0,0,0.0,11,FIN,0.42945313453674316,0.2,1
c6d39aa2f0,TTF,1,0,fedavg,fedavg,0,23,5,3,0.001,,0.04114855492738882,0.030693346026779738,1.4651158949008682,1.0614809765835937,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59,0.0,0,0.0,11,FIN,0.39058130979537964,0.2,1
c6d39aa2f0,TTF,1,0,fedavg,fedavg,0,24,5,3,0.001,,0.04026980880444489,0.030132290157410552,1.422521451837027,1.0372596962158958,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59,0.0,0,0.0,11,FIN,0.4225895404815674,0.2,1
