test_hub,test_hub_raw,tokenize_hubs,token_salt_set,algo,server_algo,seed,round,local_epochs,clients_per_round,lr,mu,rmse_ret,mae_ret,rmse_price_implied,mae_price_implied,baseline_rmse_ret,baseline_mae_ret,baseline_rmse_price,baseline_mae_price,baseline_test_rows,mask_clip,mask_bits,privacy_sigma,canary_n,canary_client,canary_rmse,canary_frac
FIN,,0,0,fedavg,fedavg,0,1,5,3,0.001,,0.2982153989156419,0.21696897394652076,14.173339956707201,10.325152005963288,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.005,2,LTU,3.1409382820129395,0.05
FIN,,0,0,fedavg,fedavg,0,2,5,3,0.001,,0.2301899071824028,0.1719302833486742,11.865279536178598,8.64356658667737,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.005,2,LTU,3.1228854656219482,0.05
FIN,,0,0,fedavg,fedavg,0,3,5,3,0.001,,0.1731255797094084,0.132398449310507,9.68667941381357,7.001165294828086,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.005,2,LTU,3.096940040588379,0.05
FIN,,0,0,fedavg,fedavg,0,4,5,3,0.001,,0.13735591413649978,0.09851388652369396,8.253097912202907,5.454339919714065,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.005,2,LTU,3.088730573654175,0.05
FIN,,0,0,fedavg,fedavg,0,5,5,3,0.001,,0.12644845621091436,0.08220750936317049,7.802845871744096,4.602636320412159,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.005,2,LTU,3.062077522277832,0.05
FIN,,0,0,fedavg,fedavg,0,6,5,3,0.001,,0.12207817709142553,0.07538618853743237,7.607132704588371,4.233652262785311,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.005,2,LTU,3.0892977714538574,0.05
FIN,,0,0,fedavg,fedavg,0,7,5,3,0.001,,0.11901447191299622,0.07117217212588253,7.483840376911251,4.014677309811114,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.005,2,LTU,3.060070037841797,0.05
FIN,,0,0,fedavg,fedavg,0,8,5,3,0.001,,0.11706538002391985,0.06866623414931257,7.389080502228146,3.875840829588215,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.005,2,LTU,3.0813047885894775,0.05
FIN,,0,0,fedavg,fedavg,0,9,5,3,0.001,,0.11621169983903519,0.06719762567232025,7.371639048666114,3.80792244980253,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.005,2,LTU,3.0754644870758057,0.05
FIN,,0,0,fedavg,fedavg,0,10,5,3,0.001,,0.11517737212649884,0.06575673804387595,7.31249220268373,3.7275833650570487,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.005,2,LTU,3.0482096672058105,0.05
FIN,,0,0,fedavg,fedavg,0,11,5,3,0.001,,0.11525856472501382,0.06476226531155808,7.336656822060949,3.680045882553889,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.005,2,LTU,3.066469430923462,0.05
FIN,,0,0,fedavg,fedavg,0,12,5,3,0.001,,0.1150933890595381,0.06406260036375647,7.325463271801651,3.6461576988193496,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.005,2,LTU,3.04282808303833,0.05
FIN,,0,0,fedavg,fedavg,0,13,5,3,0.001,,0.1150524956487381,0.06296266575498458,7.332056370174656,3.5824576506470813,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.005,2,LTU,3.0659987926483154,0.05
FIN,,0,0,fedavg,fedavg,0,14,5,3,0.001,,0.11503205204587133,0.06286714062474041,7.320636399071575,3.5774889929983114,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.005,2,LTU,3.0593862533569336,0.05
