test_hub,test_hub_raw,tokenize_hubs,token_salt_set,algo,server_algo,seed,round,local_epochs,clients_per_round,lr,mu,rmse_ret,mae_ret,rmse_price_implied,mae_price_implied,baseline_rmse_ret,baseline_mae_ret,baseline_rmse_price,baseline_mae_price,baseline_test_rows,mask_clip,mask_bits,privacy_sigma
FIN,,0,0,fedavg,fedavg,0,1,5,3,0.001,,0.2525262568185654,0.2218740831609968,12.21549188723019,10.445098902545096,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0
FIN,,0,0,fedavg,fedavg,0,2,5,3,0.001,,0.2221446024106774,0.17938991584002184,11.054232556082402,8.648222458562973,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0
FIN,,0,0,fedavg,fedavg,0,3,5,3,0.001,,0.1982485225387352,0.14728660008253866,10.247901138935976,7.217845326167756,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0
FIN,,0,0,fedavg,fedavg,0,4,5,3,0.001,,0.17825920067873632,0.12499249214557369,9.577439267628076,6.207435545540059,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0
FIN,,0,0,fedavg,fedavg,0,5,5,3,0.001,,0.16219110205820725,0.11282726189629416,9.064897862684125,5.744941541290488,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0
FIN,,0,0,fedavg,fedavg,0,6,5,3,0.001,,0.14839244845254795,0.10149391989699356,8.601798342827838,5.295644110205871,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0
FIN,,0,0,fedavg,fedavg,0,7,5,3,0.001,,0.13878790021308235,0.09000446016605189,8.280639470192353,4.808441167353555,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0
FIN,,0,0,fedavg,fedavg,0,8,5,3,0.001,,0.133280117434813,0.08169109801759798,8.099940077900213,4.4362185229916005,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0
FIN,,0,0,fedavg,fedavg,0,9,5,3,0.001,,0.12884379706196267,0.07637742459161834,7.938289369003081,4.198306318730117,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0
FIN,,0,0,fedavg,fedavg,0,10,5,3,0.001,,0.12456111328768302,0.07255803455211271,7.741921432413655,4.015939232907419,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0
FIN,,0,0,fedavg,fedavg,0,11,5,3,0.001,,0.12194200450545326,0.06918596381929719,7.654893123706753,3.8692691759672657,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0
FIN,,0,0,fedavg,fedavg,0,12,5,3,0.001,,0.12002135844991847,0.06635320400528144,7.5771437136719095,3.739356537449976,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0
FIN,,0,0,fedavg,fedavg,0,13,5,3,0.001,,0.1193316984794659,0.06449502252457776,7.554000418182072,3.651059822926234,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0
FIN,,0,0,fedavg,fedavg,0,14,5,3,0.001,,0.11901515297351038,0.06352284141557275,7.540904351156643,3.599484838620342,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0
FIN,,0,0,fedavg,fedavg,0,15,5,3,0.001,,0.11863355012148936,0.06286726116778826,7.520803430116431,3.565450922861181,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0
FIN,,0,0,fedavg,fedavg,0,16,5,3,0.001,,0.1186865223221973,0.06283021408709263,7.532146919976707,3.566005753067032,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0
FIN,,0,0,fedavg,fedavg,0,17,5,3,0.001,,0.11843928206748966,0.06289526653437924,7.521338298051302,3.5710874514199533,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0
FIN,,0,0,fedavg,fedavg,0,18,5,3,0.001,,0.11822356123158677,0.06257114660924155,7.4969516370634635,3.5482936011223956,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0
FIN,,0,0,fedavg,fedavg,0,19,5,3,0.001,,0.11808058603284169,0.06226296967210585,7.492290352630961,3.5301542938557167,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0
FIN,,0,0,fedavg,fedavg,0,20,5,3,0.001,,0.11782763470282605,0.061893065623108076,7.476880734370678,3.508477190955959,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0
FIN,,0,0,fedavg,fedavg,0,21,5,3,0.001,,0.11780702249376394,0.06220224911019864,7.47672056697482,3.527092591230211,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0
FIN,,0,0,fedavg,fedavg,0,22,5,3,0.001,,0.11776766929782964,0.06228955629821626,7.475212956950247,3.5327313501742377,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0
FIN,,0,0,fedavg,fedavg,0,23,5,3,0.001,,0.11795202654617826,0.06246955384719105,7.487022666040723,3.5421927862609253,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0
FIN,,0,0,fedavg,fedavg,0,24,5,3,0.001,,0.11768877628775563,0.062022589663433006,7.463008424943294,3.5151263677847795,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0
FIN,,0,0,fedavg,fedavg,0,25,5,3,0.001,,0.11758630417864226,0.06220791938740776,7.449324097439372,3.5224984612927357,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0
