test_hub,test_hub_raw,tokenize_hubs,token_salt_set,algo,server_algo,seed,round,local_epochs,clients_per_round,lr,mu,rmse_ret,mae_ret,rmse_price_implied,mae_price_implied,baseline_rmse_ret,baseline_mae_ret,baseline_rmse_price,baseline_mae_price,baseline_test_rows,mask_clip,mask_bits,privacy_sigma
FIN,,0,0,fedavg,fedavg,0,1,5,3,0.001,,0.12804233559185507,0.08679525548008125,7.811922154277734,4.745940533004957,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.001
FIN,,0,0,fedavg,fedavg,0,2,5,3,0.001,,0.11816209130018351,0.07190601283871038,7.438287614649078,4.037254418503621,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.001
FIN,,0,0,fedavg,fedavg,0,3,5,3,0.001,,0.11571399695715986,0.06460114115907345,7.348201887888677,3.6448041059457013,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.001
FIN,,0,0,fedavg,fedavg,0,4,5,3,0.001,,0.11556445932776781,0.06340486424872732,7.332346899588946,3.5771545383467758,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.001
FIN,,0,0,fedavg,fedavg,0,5,5,3,0.001,,0.11549132156721474,0.06181967056382463,7.337144603760589,3.491274815643655,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.001
FIN,,0,0,fedavg,fedavg,0,6,5,3,0.001,,0.11567581956895155,0.0608341661317009,7.347638455728574,3.436825080231345,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.001
FIN,,0,0,fedavg,fedavg,0,7,5,3,0.001,,0.11572990822886622,0.060922935528275234,7.347072059575338,3.437460775789515,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.001
FIN,,0,0,fedavg,fedavg,0,8,5,3,0.001,,0.1156334807741072,0.06111617988840565,7.341439338917079,3.4528577139418704,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.001
FIN,,0,0,fedavg,fedavg,0,9,5,3,0.001,,0.11555547263655432,0.061370815362696986,7.334868837081968,3.4687401431983913,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.001
FIN,,0,0,fedavg,fedavg,0,10,5,3,0.001,,0.11544804824698407,0.061299342842238695,7.330651855001641,3.467563104867935,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.001
