test_hub,test_hub_raw,tokenize_hubs,token_salt_set,algo,server_algo,seed,round,local_epochs,clients_per_round,lr,mu,rmse_ret,mae_ret,rmse_price_implied,mae_price_implied,baseline_rmse_ret,baseline_mae_ret,baseline_rmse_price,baseline_mae_price,baseline_test_rows,mask_clip,mask_bits,privacy_sigma,canary_n,canary_client,canary_rmse,canary_frac,canary_round_eval
1af8827edb,NBP,1,0,fedavg,fedavg,0,1,5,1,0.001,,0.06589343097424356,0.04417890214013575,1.9109706566361297,0.9128471282447753,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0,0,,,0.0,1
1af8827edb,NBP,1,0,fedavg,fedavg,0,2,5,1,0.001,,0.06565669383046617,0.043956247504801954,1.9068338945880694,0.9089333562858781,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0,0,,,0.0,0
1af8827edb,NBP,1,0,fedavg,fedavg,0,3,5,1,0.001,,0.06622739934427857,0.04448211409404282,1.915825692675013,0.9190000041958566,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0,0,,,0.0,0
1af8827edb,NBP,1,0,fedavg,fedavg,0,4,5,1,0.001,,0.06558014067625567,0.04386794493105011,1.9064366231422114,0.9080063493794122,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0,0,,,0.0,0
1af8827edb,NBP,1,0,fedavg,fedavg,0,5,5,1,0.001,,0.06535293747807769,0.04379002175540307,1.9082193000787238,0.9082769001869898,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0,0,,,0.0,1
1af8827edb,NBP,1,0,fedavg,fedavg,0,6,5,1,0.001,,0.06563570272267309,0.04415660916347297,1.9134481068667102,0.9146669158257907,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0,0,,,0.0,0
1af8827edb,NBP,1,0,fedavg,fedavg,0,7,5,1,0.001,,0.06538634430153162,0.043801020501346245,1.9121953645138463,0.9107494333735056,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0,0,,,0.0,0
1af8827edb,NBP,1,0,fedavg,fedavg,0,8,5,1,0.001,,0.0658502551884709,0.044216463220134,1.9121908301764765,0.9142395530095792,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0,0,,,0.0,0
1af8827edb,NBP,1,0,fedavg,fedavg,0,9,5,1,0.001,,0.0658699223136979,0.044260488823754364,1.911545865816935,0.9146557833028885,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0,0,,,0.0,0
1af8827edb,NBP,1,0,fedavg,fedavg,0,10,5,1,0.001,,0.06571262141969267,0.04414315924545501,1.9050491923368342,0.9090995520735278,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0,0,,,0.0,1
1af8827edb,NBP,1,0,fedavg,fedavg,0,11,5,1,0.001,,0.06539669330966667,0.043734885081983935,1.9094029663253353,0.9086542354301181,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0,0,,,0.0,0
1af8827edb,NBP,1,0,fedavg,fedavg,0,12,5,1,0.001,,0.0655799714976461,0.044007806815318705,1.9048906960975387,0.9080575487946898,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0,0,,,0.0,0
1af8827edb,NBP,1,0,fedavg,fedavg,0,13,5,1,0.001,,0.06566967665569662,0.044088804252051944,1.905374790461714,0.9090620118486303,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0,0,,,0.0,0
1af8827edb,NBP,1,0,fedavg,fedavg,0,14,5,1,0.001,,0.06543627756874507,0.0438368231991625,1.9071634730414608,0.9079959522715665,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0,0,,,0.0,0
1af8827edb,NBP,1,0,fedavg,fedavg,0,15,5,1,0.001,,0.06531652770506892,0.04365769071621238,1.9064872003192563,0.9061023627025141,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0,0,,,0.0,0
1af8827edb,NBP,1,0,fedavg,fedavg,0,16,5,1,0.001,,0.06614923258693464,0.044707333486851145,1.922899855102255,0.9248117818730784,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0,0,,,0.0,0
1af8827edb,NBP,1,0,fedavg,fedavg,0,17,5,1,0.001,,0.0653399239315479,0.04367142453869299,1.9056001083808354,0.9057797778090404,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0,0,,,0.0,0
1af8827edb,NBP,1,0,fedavg,fedavg,0,18,5,1,0.001,,0.06543790543363268,0.04378608980172801,1.9100611244187542,0.9094320746177249,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0,0,,,0.0,0
