test_hub,test_hub_raw,tokenize_hubs,token_salt_set,algo,server_algo,seed,round,local_epochs,clients_per_round,lr,mu,rmse_ret,mae_ret,rmse_price_implied,mae_price_implied,baseline_rmse_ret,baseline_mae_ret,baseline_rmse_price,baseline_mae_price,baseline_test_rows,mask_clip,mask_bits,privacy_sigma
1af8827edb,NBP,1,0,fedavg,fedavg,1,1,5,1,0.001,,0.06579135425321807,0.044268684297300194,1.9065449923322346,0.9118248248713101,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.01
1af8827edb,NBP,1,0,fedavg,fedavg,1,2,5,1,0.001,,0.06550493752982425,0.043939534847720944,1.9050846232056056,0.9078371942203707,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.01
1af8827edb,NBP,1,0,fedavg,fedavg,1,3,5,1,0.001,,0.06531426446669128,0.04371282555984272,1.9075386960307972,0.9073125740851595,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.01
1af8827edb,NBP,1,0,fedavg,fedavg,1,4,5,1,0.001,,0.06533166712954787,0.04368415265330993,1.9071162545155649,0.9067367444901806,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.01
1af8827edb,NBP,1,0,fedavg,fedavg,1,5,5,1,0.001,,0.06532163841903242,0.04366919003891992,1.9102696071035674,0.9083014379693649,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.01
1af8827edb,NBP,1,0,fedavg,fedavg,1,6,5,1,0.001,,0.06533791904515472,0.04366924766956576,1.904553136042784,0.9048836735953532,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.01
1af8827edb,NBP,1,0,fedavg,fedavg,1,7,5,1,0.001,,0.06538727777036933,0.04377944974893372,1.904606076066503,0.905972609664034,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.01
1af8827edb,NBP,1,0,fedavg,fedavg,1,8,5,1,0.001,,0.06534729389769876,0.043687416709899465,1.9085936060741922,0.9076096414192544,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.01
1af8827edb,NBP,1,0,fedavg,fedavg,1,9,5,1,0.001,,0.06558627439972846,0.04399990129970137,1.9045123392317562,0.9076005348866647,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.01
1af8827edb,NBP,1,0,fedavg,fedavg,1,10,5,1,0.001,,0.06529547170720923,0.04361905093197299,1.9096396887972276,0.9074892183225826,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.01
1af8827edb,NBP,1,0,fedavg,fedavg,1,11,5,1,0.001,,0.06523995088979448,0.04357928320482922,1.9063115474676682,0.9052120269689957,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.01
