test_hub,test_hub_raw,tokenize_hubs,token_salt_set,algo,server_algo,seed,round,local_epochs,clients_per_round,lr,mu,rmse_ret,mae_ret,rmse_price_implied,mae_price_implied,baseline_rmse_ret,baseline_mae_ret,baseline_rmse_price,baseline_mae_price,baseline_test_rows,mask_clip,mask_bits,privacy_sigma
1af8827edb,NBP,1,0,fedavg,fedavg,1,1,5,1,0.001,,0.06809571220961588,0.04562830772408671,1.9212850496545373,0.9298522514962515,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.05
1af8827edb,NBP,1,0,fedavg,fedavg,1,2,5,1,0.001,,0.06598746452068305,0.04427019402704507,1.907345673365923,0.9117929531554553,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.05
1af8827edb,NBP,1,0,fedavg,fedavg,1,3,5,1,0.001,,0.06558988697212034,0.0440021259809678,1.9093495691100952,0.9109711186780969,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.05
1af8827edb,NBP,1,0,fedavg,fedavg,1,4,5,1,0.001,,0.06551341493825215,0.043874497966489345,1.9075013181710416,0.908478973451191,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.05
1af8827edb,NBP,1,0,fedavg,fedavg,1,5,5,1,0.001,,0.06552892250865336,0.04394162048074672,1.9123623201362607,0.9120257609068555,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.05
1af8827edb,NBP,1,0,fedavg,fedavg,1,6,5,1,0.001,,0.06563286635909714,0.04398245757865975,1.9052019377758354,0.907865055900329,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.05
1af8827edb,NBP,1,0,fedavg,fedavg,1,7,5,1,0.001,,0.06558681970166111,0.04393740689118059,1.9056283862952725,0.9077434895294131,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.05
1af8827edb,NBP,1,0,fedavg,fedavg,1,8,5,1,0.001,,0.06559505144117396,0.04395628280377761,1.9096756835017663,0.9106706531620418,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.05
1af8827edb,NBP,1,0,fedavg,fedavg,1,9,5,1,0.001,,0.06580327933558523,0.04421657543857002,1.905355566247465,0.9098756035078567,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.05
1af8827edb,NBP,1,0,fedavg,fedavg,1,10,5,1,0.001,,0.06545763183918729,0.04377609600677439,1.91056084871628,0.9094667668833043,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.05
