test_hub,test_hub_raw,tokenize_hubs,token_salt_set,algo,server_algo,seed,round,local_epochs,clients_per_round,lr,mu,rmse_ret,mae_ret,rmse_price_implied,mae_price_implied,baseline_rmse_ret,baseline_mae_ret,baseline_rmse_price,baseline_mae_price,baseline_test_rows,mask_clip,mask_bits,privacy_sigma,canary_n,canary_client,canary_rmse,canary_frac,canary_round_eval
8601442705,FIN,1,0,fedavg,fedavg,0,1,5,3,0.001,,0.3174987311341813,0.27827389434267014,15.308396447457126,12.989290602476432,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,0.9035989046096802,0.2,1
8601442705,FIN,1,0,fedavg,fedavg,0,2,5,3,0.001,,0.27679100696930553,0.2378555031945921,14.058943711762463,11.485417821610795,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,3,5,3,0.001,,0.2397880770015273,0.19806444971242132,12.721029888213542,9.830052740186451,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,4,5,3,0.001,,0.20788411802801451,0.16468941110762333,11.4865219262703,8.396700913626571,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,5,5,3,0.001,,0.18155661911538898,0.1376837626423743,10.450540308706499,7.269998677014275,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,0.7917714715003967,0.2,1
8601442705,FIN,1,0,fedavg,fedavg,0,6,5,3,0.001,,0.164801457539901,0.11548681629787537,9.7800009928039,6.276717220310508,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,7,5,3,0.001,,0.15315601587409303,0.10235171739347199,9.242283822246794,5.664402450394013,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,8,5,3,0.001,,0.14324359946019583,0.09421302675990115,8.762266670650645,5.262920054504583,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,9,5,3,0.001,,0.13512262484049994,0.08639489514863616,8.359432926519105,4.859364655912949,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,10,5,3,0.001,,0.1287761940078166,0.07857133903297804,8.026616256970055,4.435337855612409,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,0.6707065105438232,0.2,1
8601442705,FIN,1,0,fedavg,fedavg,0,11,5,3,0.001,,0.12478427557706319,0.07278783289276079,7.835291721534068,4.12658704668489,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,12,5,3,0.001,,0.12145083238375215,0.06815969250174962,7.6603362166203,3.871340874632885,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,13,5,3,0.001,,0.11839767272811676,0.06433370980636843,7.497257197236889,3.6543098705297896,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,14,5,3,0.001,,0.11768392063160152,0.06295680654373678,7.458346192802683,3.5728646124005317,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,15,5,3,0.001,,0.11782752128238137,0.06335516890524967,7.459256014310015,3.592354122188584,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,16,5,3,0.001,,0.11800080799893997,0.06343100174954402,7.5029308209611365,3.61855813612198,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,17,5,3,0.001,,0.11840462990868546,0.06382186916317582,7.541684854506602,3.651634453661482,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,18,5,3,0.001,,0.11850795530360599,0.06436888006433507,7.536155475190532,3.679861485888217,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,19,5,3,0.001,,0.11845713235778968,0.0640532505404453,7.540525257576088,3.6649535108773867,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,20,5,3,0.001,,0.11825610665526247,0.06410052903460194,7.521428715498437,3.663593336497915,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,0.5561166405677795,0.2,1
8601442705,FIN,1,0,fedavg,fedavg,0,21,5,3,0.001,,0.11819747676653375,0.06417386362214718,7.506600123794723,3.657416854096898,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,22,5,3,0.001,,0.11776312251943696,0.0639411861007704,7.480860927891918,3.64198426619686,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,23,5,3,0.001,,0.11783939424318067,0.06381114007019968,7.494547995598424,3.6437018918014803,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,24,5,3,0.001,,0.11764520795096453,0.06441308146870518,7.464060906381754,3.6643235584682428,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,25,5,3,0.001,,0.11742386985697806,0.06403815874715481,7.4563691227381925,3.6456858836710446,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,26,5,3,0.001,,0.11726944769325419,0.06436665022117487,7.434534354931824,3.6582976038743706,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,27,5,3,0.001,,0.11732970411480476,0.06383753689919229,7.457886468141687,3.6444858779249505,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,28,5,3,0.001,,0.11724576806357848,0.0636959214015374,7.454484922865175,3.633340963513687,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,29,5,3,0.001,,0.11705305371923098,0.06359673824496487,7.438748696506353,3.626882757796296,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,30,5,3,0.001,,0.11675772392524392,0.06342818408126638,7.421325975781858,3.6200566060121715,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,31,5,3,0.001,,0.11673739226854839,0.0635280821724305,7.41396074816471,3.6209865438907314,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,32,5,3,0.001,,0.11650943216068668,0.06349300509589675,7.396687653121525,3.6164336365440786,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,33,5,3,0.001,,0.11636767254023281,0.06361322027805727,7.373755886707397,3.6091277131726005,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,34,5,3,0.001,,0.11635080450068584,0.06333998719115887,7.388535478200406,3.6112180671650793,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,35,5,3,0.001,,0.11583496683640102,0.0632050786933115,7.347698798231871,3.593514106960132,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,36,5,3,0.001,,0.11586055180512127,0.06306815865110398,7.354271080105746,3.5931573649531807,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,37,5,3,0.001,,0.1157825957782048,0.06319148033999854,7.339942642722219,3.59897827340611,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,38,5,3,0.001,,0.11571226708370348,0.06274706075431634,7.353572932602559,3.578092201515518,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,39,5,3,0.001,,0.11546977616643317,0.06266248246990064,7.32524804253205,3.56374438053164,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,40,5,3,0.001,,0.11575632214640047,0.06304039438365525,7.3387757357796515,3.5875406105045604,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,41,5,3,0.001,,0.11563722691805806,0.06271453020273274,7.35200360241834,3.5758254813171666,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,42,5,3,0.001,,0.11585741960785148,0.06332997231019645,7.3529084572928305,3.607425384350891,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,43,5,3,0.001,,0.11632322555465092,0.06352336802630251,7.398029646687038,3.6253095153600996,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,44,5,3,0.001,,0.1160784455898239,0.06362170364721759,7.373776552752411,3.6279036378161664,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,45,5,3,0.001,,0.11588061870915448,0.06355871977876663,7.358213435614096,3.619848542601898,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,46,5,3,0.001,,0.11612514398409829,0.06363158562202569,7.377736280858976,3.627554811983273,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,47,5,3,0.001,,0.11613262848124922,0.063400686734079,7.383638825339423,3.6148076620441056,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,48,5,3,0.001,,0.11623397914663408,0.06359680322880037,7.387093708416372,3.623223670377814,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,49,5,3,0.001,,0.11627520306613745,0.06363776369483996,7.38823952657578,3.625384882013345,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,50,5,3,0.001,,0.1162365405590759,0.06371868162462087,7.3863863919673385,3.6299594268182225,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,0.3851695954799652,0.2,1
8601442705,FIN,1,0,fedavg,fedavg,0,51,5,3,0.001,,0.11611667027574042,0.06418763947269703,7.372300244891612,3.65517787889571,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
8601442705,FIN,1,0,fedavg,fedavg,0,52,5,3,0.001,,0.11599077796887232,0.06396192975356324,7.359504501839294,3.6357752053018277,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.0,11,LTU,,0.2,0
