test_hub,test_hub_raw,tokenize_hubs,token_salt_set,algo,server_algo,seed,round,local_epochs,clients_per_round,lr,mu,rmse_ret,mae_ret,rmse_price_implied,mae_price_implied,baseline_rmse_ret,baseline_mae_ret,baseline_rmse_price,baseline_mae_price,baseline_test_rows,mask_clip,mask_bits,privacy_sigma
1af8827edb,NBP,1,0,fedavg,fedavg,0,1,5,1,0.001,,0.06895320796120288,0.04565656549253465,1.9243049698261332,0.9297700391296525,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,2,5,1,0.001,,0.06604637507354912,0.04426231767691294,1.910274114897104,0.9131736886221075,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,3,5,1,0.001,,0.06555052825527599,0.043935814063760105,1.906752901326853,0.908835948902294,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,4,5,1,0.001,,0.06543784201173264,0.04379800411935748,1.906595795410736,0.9074795384494115,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,5,5,1,0.001,,0.06538253025358991,0.043786126021248664,1.9072341192087412,0.9077775696891053,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,6,5,1,0.001,,0.06558790202663098,0.04403949855615432,1.9079196832220267,0.9103309335566258,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,7,5,1,0.001,,0.06529503665273044,0.043631099598207185,1.9062065921813716,0.9056996171892575,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,8,5,1,0.001,,0.0653865414128018,0.0438166460719775,1.909573904004155,0.9093388593112921,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,9,5,1,0.001,,0.0655942986177654,0.0439387458286526,1.9104622301043004,0.9109570206510561,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,10,5,1,0.001,,0.0653363485742335,0.04367714422661392,1.9047560021760526,0.9051391257463781,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,11,5,1,0.001,,0.06548225592735854,0.04379702899678341,1.909098556300673,0.9089987609719246,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,12,5,1,0.001,,0.06529567527150063,0.043651450724191576,1.9054123518062833,0.9053991799408355,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,13,5,1,0.001,,0.06585830628078335,0.0442352137846713,1.9071452197634822,0.9113084320795064,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,14,5,1,0.001,,0.06528735053706498,0.04365280451238396,1.9074841257702686,0.9065856578351421,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,15,5,1,0.001,,0.06554996200975054,0.04399332028745242,1.9066533833884258,0.9092158032843919,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,16,5,1,0.001,,0.06549337900755335,0.043800821255912066,1.9117737083150854,0.9105098994874323,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,17,5,1,0.001,,0.06530933967576669,0.043707551966141005,1.9068519756779798,0.9067507374871803,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,18,5,1,0.001,,0.0652680226336727,0.043577620377460415,1.907277508849554,0.9057364289275116,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,19,5,1,0.001,,0.065331247684142,0.043602667148263406,1.9074491123640034,0.9061266975191618,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,20,5,1,0.001,,0.06529317309393945,0.04358118889794714,1.908787960699533,0.9066958816775416,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,21,5,1,0.001,,0.0653325957954262,0.043595102691402966,1.9086326145491397,0.9066911640109477,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,22,5,1,0.001,,0.06557409007030006,0.04391748638058464,1.9100748317951541,0.9107062141601322,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,23,5,1,0.001,,0.0653043704411104,0.043681854397734636,1.9065808715526893,0.906341734375208,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,24,5,1,0.001,,0.06530547324690851,0.043677065046566974,1.9062841716142545,0.9060860228819273,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,25,5,1,0.001,,0.06554411067471089,0.04395810723014321,1.9066291497874543,0.9087334449438595,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,26,5,1,0.001,,0.06536710378407563,0.043776015274057715,1.908529744540339,0.9082796275974518,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,27,5,1,0.001,,0.0654590500979218,0.043765257352144864,1.9054497180917593,0.9064409257187643,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,28,5,1,0.001,,0.06530288296317242,0.04366431465041524,1.9088083561639153,0.9076217892235144,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,29,5,1,0.001,,0.06532304470813158,0.043658648002850846,1.904781237688039,0.9050384619531918,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,30,5,1,0.001,,0.06535558070140403,0.043634748422401795,1.907831007425914,0.9066295691956551,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,31,5,1,0.001,,0.0653824954072112,0.04371113869999682,1.9109233234275165,0.9090849013545071,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,32,5,1,0.001,,0.0652793644284884,0.043608199754842265,1.9059112363816202,0.905329596420799,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,33,5,1,0.001,,0.06528317132728242,0.043640343427680424,1.907784224067357,0.9067658355253444,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,34,5,1,0.001,,0.06531401659653024,0.04371630694703904,1.9057625523922483,0.9062500275492578,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,35,5,1,0.001,,0.06526098035962818,0.04363587737451531,1.9067398933113466,0.906088769757773,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,36,5,1,0.001,,0.06530579970307977,0.04369538109449354,1.910027084594288,0.9084793516414834,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,37,5,1,0.001,,0.06527148618484925,0.043631314431818766,1.9066771613928335,0.9059601252603986,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,4,0.0
