test_hub,test_hub_raw,tokenize_hubs,token_salt_set,algo,server_algo,seed,round,local_epochs,clients_per_round,lr,mu,rmse_ret,mae_ret,rmse_price_implied,mae_price_implied,baseline_rmse_ret,baseline_mae_ret,baseline_rmse_price,baseline_mae_price,baseline_test_rows,mask_clip,mask_bits,privacy_sigma
1af8827edb,NBP,1,0,fedavg,fedavg,1,1,5,1,0.001,,0.06601530369568251,0.04420670214935724,1.907911238290331,0.9115284089366411,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,1,2,5,1,0.001,,0.06533242221551888,0.0437169353720436,1.9077358460048417,0.9075249982098395,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,1,3,5,1,0.001,,0.06538348080095657,0.043805270600642286,1.911538106881183,0.9104764392387514,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,1,4,5,1,0.001,,0.06556604283246593,0.04394603025055081,1.9046194231598503,0.9074299277622596,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,1,5,5,1,0.001,,0.06531807130960475,0.04367049190395887,1.9050269301757485,0.9054008386756246,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,1,6,5,1,0.001,,0.06528296027747149,0.04365389897506209,1.9089905866563586,0.9076276801233887,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,1,7,5,1,0.001,,0.06535087745484867,0.043704225183597234,1.9048699532559012,0.9055898832519806,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,1,8,5,1,0.001,,0.06537885441036316,0.043782162548474286,1.912005575715423,0.9104713129154952,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,1,9,5,1,0.001,,0.06559659996871472,0.04408519690705539,1.918241112388326,0.9165218385899965,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,1,10,5,1,0.001,,0.06530116335077292,0.0436808965538909,1.9101643899322205,0.9084953530724651,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,1,11,5,1,0.001,,0.06526050049367073,0.043610057565832167,1.9062030612559526,0.9055359117893195,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,1,12,5,1,0.001,,0.06541779547471353,0.04384659771979235,1.9137945335729418,0.9120430046133777,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,1,13,5,1,0.001,,0.06559019384178162,0.0440730097587744,1.9185356693809474,0.9164728789902881,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,1,14,5,1,0.001,,0.06535482259529324,0.04373658720209826,1.9117260775488965,0.9098764345204243,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,1,15,5,1,0.001,,0.0652753827597805,0.04366294877335563,1.9086973314758746,0.9074953308286883,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,1,16,5,1,0.001,,0.06534540515487336,0.043732564414277496,1.9048167301549324,0.9057500520659821,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,1,17,5,1,0.001,,0.06546636856452179,0.04392327687869231,1.9150565362024465,0.9134221290479433,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
