test_hub,algo,server_algo,seed,round,local_epochs,clients_per_round,lr,mu,rmse_ret,mae_ret,rmse_price_implied,mae_price_implied,baseline_rmse_ret,baseline_mae_ret,baseline_rmse_price,baseline_mae_price,baseline_test_rows
TTF,scaffold,scaffold,0,20,5,3,0.001,,0.713907630721299,0.6180568594442112,22.27713901846636,19.641734211384744,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,21,5,3,0.001,,0.7291866238491481,0.6324407890837608,22.89466979812214,20.184407570130233,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,22,5,3,0.001,,0.7352989954653364,0.6379743041016824,23.19457310198528,20.429131881522423,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,23,5,3,0.001,,0.7501769240685405,0.6469958677781367,23.359200436097414,20.54695866276854,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,24,5,3,0.001,,0.7624813599275876,0.6551193403636532,23.61153575612431,20.750344818799928,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,25,5,3,0.001,,0.7715747794545995,0.6599079311482009,23.73325242962327,20.830628460326942,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,26,5,3,0.001,,0.780041912801693,0.6648314154994974,23.860334180959068,20.938646568979753,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,27,5,3,0.001,,0.7825889885850441,0.6647426950749231,23.826248876081262,20.897222813358493,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,28,5,3,0.001,,0.7810131992237628,0.6617875942127716,23.75284821974171,20.819369123885693,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,29,5,3,0.001,,0.7757528467034481,0.6568408906479539,23.63368739867672,20.71463118048744,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,30,5,3,0.001,,0.7669027376911457,0.6502067653197889,23.48861816809648,20.60555402773316,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
