test_hub,algo,rmse_ret_mean,mae_ret_mean,rmse_price_implied_mean,baseline_rmse_ret_mean,baseline_mae_ret_mean,baseline_rmse_price_mean,baseline_mae_price_mean,delta_rmse_ret_mean,ratio_rmse_ret_mean,rmse_ret_std,mae_ret_std,rmse_price_implied_std,baseline_rmse_ret_std,baseline_mae_ret_std,baseline_rmse_price_std,baseline_mae_price_std,delta_rmse_ret_std,ratio_rmse_ret_std,n_seeds
NBP,fedavg,0.06519359642734097,0.04351070190623132,1.9068718311488067,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470013,-0.00020528332858389952,0.996861057416426,2.4785121028868887e-05,5.258740397063325e-05,0.0006422350521133728,0.0,0.0,0.0,0.0,2.4785121028869937e-05,0.0003789838774206956,5
NBP,fednova,0.06519848251188834,0.04352400331130332,1.9068555252558093,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470013,-0.00020039724403652647,0.996935769469073,1.8467147883266655e-05,2.1087712172388092e-05,0.0006340910961573801,0.0,0.0,0.0,0.0,1.846714788326521e-05,0.00028237712866316015,5
NBP,fedprox,0.06525757108855035,0.043600839476371285,1.9070958713785142,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470013,-0.0001413086673745234,0.9978392800014021,1.4381966917293831e-05,2.2767830114230732e-05,0.0011021613126204163,0.0,0.0,0.0,0.0,1.438196691729243e-05,0.00021991151791845215,5
TTF,fedavg,0.05551460712886734,0.03809747738934607,5.967465389858392,0.05566504412408824,0.03826777977234286,5.968125940902365,2.7245431299959675,-0.0001504369952208956,0.9972974602358071,4.9351560999383194e-05,7.62725170528762e-05,0.002116074458532159,0.0,0.0,0.0,0.0,4.935156099938221e-05,0.0008865808296023065,5
TTF,fednova,0.055514239073033336,0.038108001093306906,5.967663573316563,0.05566504412408824,0.03826777977234286,5.968125940902365,2.7245431299959675,-0.00015080505105490166,0.9972908482616356,5.105396123398539e-05,7.534859393500374e-05,0.0015758916820393474,0.0,0.0,0.0,0.0,5.105396123398563e-05,0.0009171637611599652,5
TTF,fedprox,0.055527467281308876,0.03812069723892727,5.968644667409357,0.05566504412408824,0.03826777977234286,5.968125940902365,2.7245431299959675,-0.00013757684277936473,0.9975284876722152,2.351942338759812e-05,4.3190355979274715e-05,0.001026210625701936,0.0,0.0,0.0,0.0,2.3519423387599936e-05,0.0004225169270533603,5
