test_hub,algo,rmse_ret_mean,mae_ret_mean,rmse_price_implied_mean,baseline_rmse_ret_mean,baseline_mae_ret_mean,baseline_rmse_price_mean,baseline_mae_price_mean,delta_rmse_ret_mean,ratio_rmse_ret_mean,rmse_ret_std,mae_ret_std,rmse_price_implied_std,baseline_rmse_ret_std,baseline_mae_ret_std,baseline_rmse_price_std,baseline_mae_price_std,delta_rmse_ret_std,ratio_rmse_ret_std,n_seeds
NBP,fedavg,0.06518864506399527,0.043515263329323935,1.9068506366567646,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470013,-0.0002102346919296061,0.9967853471999181,2.3944730999696646e-05,3.546288876921961e-05,0.00039058450930183326,0.0,0.0,0.0,0.0,2.3944730999699066e-05,0.0003661336568617708,5
NBP,fednova,0.0651895528323181,0.043502730944084286,1.906759027581248,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470013,-0.0002093269236067702,0.9967992276872633,2.4371926461165324e-05,3.5779795746871896e-05,0.0003422752529031573,0.0,0.0,0.0,0.0,2.4371926461166218e-05,0.00037266580944697483,5
NBP,fedprox,0.06521953071182317,0.043563234379556594,1.9068965048835718,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470013,-0.00017934904410169816,0.9972576129014588,3.8974111440187864e-05,5.0290594530243926e-05,0.00019624287646258345,0.0,0.0,0.0,0.0,3.897411144018533e-05,0.0005959446336945935,5
NBP,scaffold,0.06563810140957504,0.04393204872599751,1.908918615218085,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470013,0.00023922165365017068,1.0036578861066576,0.00024396662049124685,0.00020976258579730544,0.0013618902225491281,0.0,0.0,0.0,0.0,0.00024396662049124048,0.003730440359250039,5
TTF,fedavg,0.055499943509466035,0.03805274792975652,5.968484317989768,0.05566504412408824,0.03826777977234286,5.968125940902365,2.7245431299959675,-0.0001651006146222059,0.9970340342450073,2.0907002258840672e-05,3.61141228435404e-05,0.0005537990028776772,0.0,0.0,0.0,0.0,2.0907002258841546e-05,0.0003755858382548912,5
TTF,fednova,0.05551931861514825,0.03808400987844551,5.96920601550368,0.05566504412408824,0.03826777977234286,5.968125940902365,2.7245431299959675,-0.00014572550893998532,0.9973821001809478,3.328282666364166e-05,4.317774773213258e-05,0.002599564849303209,0.0,0.0,0.0,0.0,3.3282826663641244e-05,0.0005979125174040523,5
TTF,fedprox,0.05556734045438614,0.038176554410748034,5.969493286259974,0.05566504412408824,0.03826777977234286,5.968125940902365,2.7245431299959675,-9.770366970209693e-05,0.9982447930970053,2.6539515024161323e-05,5.8182125185047366e-05,0.001504806889806014,0.0,0.0,0.0,0.0,2.653951502416173e-05,0.00047677165161316964,5
TTF,scaffold,0.055984136827913186,0.038524656669796556,5.973099096206856,0.05566504412408824,0.03826777977234286,5.968125940902365,2.7245431299959675,0.0003190927038249511,1.0057323713444588,0.0002571831740917471,0.00024213539391026856,0.002699293189874639,0.0,0.0,0.0,0.0,0.0002571831740917477,0.004620191686517548,5
