test_hub,test_hub_raw,tokenize_hubs,token_salt_set,algo,server_algo,seed,round,local_epochs,clients_per_round,lr,mu,rmse_ret,mae_ret,rmse_price_implied,mae_price_implied,baseline_rmse_ret,baseline_mae_ret,baseline_rmse_price,baseline_mae_price,baseline_test_rows,mask_clip,mask_bits,privacy_sigma
FIN,,0,0,fedavg,fedavg,0,1,5,3,0.001,,0.16208437391698705,0.12351141143981609,9.71268842780491,6.8853144427928425,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.05
FIN,,0,0,fedavg,fedavg,0,2,5,3,0.001,,0.13977141143052285,0.0930047389094774,8.508818617776438,5.156133195852412,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.05
FIN,,0,0,fedavg,fedavg,0,3,5,3,0.001,,0.12874097681985278,0.07664034287354925,7.970482831613314,4.271332393869243,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.05
FIN,,0,0,fedavg,fedavg,0,4,5,3,0.001,,0.12361551343973667,0.07138998701251192,7.737429286718538,4.006906881967496,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.05
FIN,,0,0,fedavg,fedavg,0,5,5,3,0.001,,0.12031149306343422,0.06930737297706996,7.563981167774538,3.906533649263711,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.05
FIN,,0,0,fedavg,fedavg,0,6,5,3,0.001,,0.11806180964317188,0.06767275002694705,7.425463363287131,3.8112427704632275,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.05
FIN,,0,0,fedavg,fedavg,0,7,5,3,0.001,,0.11648076166011886,0.0664542355661979,7.342449911843611,3.747037744648498,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.05
FIN,,0,0,fedavg,fedavg,0,8,5,3,0.001,,0.11531230733455529,0.06592158790715921,7.266704066711649,3.710812154981597,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.05
FIN,,0,0,fedavg,fedavg,0,9,5,3,0.001,,0.11481305542223673,0.06545234099582464,7.246748938093406,3.691354117903217,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.05
FIN,,0,0,fedavg,fedavg,0,10,5,3,0.001,,0.11409988502181817,0.06467737704425135,7.213166471387837,3.6484582212875627,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.05
FIN,,0,0,fedavg,fedavg,0,11,5,3,0.001,,0.11372448964950255,0.06441562636183366,7.190878616805639,3.6336178851980585,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.05
FIN,,0,0,fedavg,fedavg,0,12,5,3,0.001,,0.11341754893564233,0.06411183870082383,7.171453279309936,3.613432539882331,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.05
FIN,,0,0,fedavg,fedavg,0,13,5,3,0.001,,0.11314201643369347,0.06402458803445213,7.153437129146048,3.606458252200792,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.05
FIN,,0,0,fedavg,fedavg,0,14,5,3,0.001,,0.1131516899728764,0.0638073869104746,7.156735316945486,3.5919138337127094,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.05
FIN,,0,0,fedavg,fedavg,0,15,5,3,0.001,,0.11320679860698922,0.06365323799475626,7.165648028165299,3.590555699165525,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.05
FIN,,0,0,fedavg,fedavg,0,16,5,3,0.001,,0.11286186435338603,0.06333682773351781,7.146267628987677,3.5670357018575585,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.05
FIN,,0,0,fedavg,fedavg,0,17,5,3,0.001,,0.11284827089330354,0.0633439417855196,7.146164470181412,3.5701749603039237,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.05
FIN,,0,0,fedavg,fedavg,0,18,5,3,0.001,,0.1126030028091485,0.06300559036728749,7.12960252799336,3.5520109002641562,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.05
FIN,,0,0,fedavg,fedavg,0,19,5,3,0.001,,0.11284535462295926,0.06286308722287529,7.153491418743558,3.5517367362821926,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.05
