test_hub,test_hub_raw,tokenize_hubs,token_salt_set,algo,server_algo,seed,round,local_epochs,clients_per_round,lr,mu,rmse_ret,mae_ret,rmse_price_implied,mae_price_implied,baseline_rmse_ret,baseline_mae_ret,baseline_rmse_price,baseline_mae_price,baseline_test_rows,mask_clip,mask_bits,privacy_sigma
FIN,,0,0,fedavg,fedavg,0,1,5,3,0.001,,0.24646542215234157,0.20702790892191214,12.423160717070049,9.894679864454888,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01
FIN,,0,0,fedavg,fedavg,0,2,5,3,0.001,,0.2075971337790187,0.1677443968259593,11.0807530344514,8.393793219420415,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01
FIN,,0,0,fedavg,fedavg,0,3,5,3,0.001,,0.18058880081385983,0.13707934322532123,10.177766517539535,7.184400431814892,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01
FIN,,0,0,fedavg,fedavg,0,4,5,3,0.001,,0.16114668542274158,0.11632868951409332,9.453526338560085,6.285636969103895,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01
FIN,,0,0,fedavg,fedavg,0,5,5,3,0.001,,0.14643985777920035,0.10192574141898338,8.77493818838351,5.573863926389095,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01
FIN,,0,0,fedavg,fedavg,0,6,5,3,0.001,,0.13143536226036776,0.08477288219979402,8.067898499907946,4.696263833310069,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01
FIN,,0,0,fedavg,fedavg,0,7,5,3,0.001,,0.1203482532258539,0.06961516751998088,7.535038824719292,3.8903787076966516,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01
FIN,,0,0,fedavg,fedavg,0,8,5,3,0.001,,0.11543967314623828,0.06192017715386163,7.274411570171959,3.4717209373568663,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01
FIN,,0,0,fedavg,fedavg,0,9,5,3,0.001,,0.1150589244414061,0.06160289452437327,7.258415123006436,3.460112478517252,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01
FIN,,0,0,fedavg,fedavg,0,10,5,3,0.001,,0.11488605389276027,0.06157386071973978,7.26020405991942,3.4650012076897863,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01
FIN,,0,0,fedavg,fedavg,0,11,5,3,0.001,,0.11462491574728387,0.061241392112951244,7.244787318033407,3.4469753662193634,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01
FIN,,0,0,fedavg,fedavg,0,12,5,3,0.001,,0.11443384591486194,0.06141527806627484,7.224046575386753,3.453053224118619,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01
FIN,,0,0,fedavg,fedavg,0,13,5,3,0.001,,0.11435792690094866,0.061282958516726625,7.228522695668985,3.450096098660394,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01
FIN,,0,0,fedavg,fedavg,0,14,5,3,0.001,,0.11425862025014742,0.06117124731726704,7.2238850968814345,3.4463476123922847,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01
FIN,,0,0,fedavg,fedavg,0,15,5,3,0.001,,0.11440315740865531,0.06148982626347851,7.2449045377840475,3.46939413303034,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01
FIN,,0,0,fedavg,fedavg,0,16,5,3,0.001,,0.11413886216507559,0.06116346207172369,7.223415163032271,3.450412175918448,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01
FIN,,0,0,fedavg,fedavg,0,17,5,3,0.001,,0.1142453889220779,0.061396731657341344,7.232200220956961,3.466915409588609,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01
FIN,,0,0,fedavg,fedavg,0,18,5,3,0.001,,0.11418145410681918,0.061364988987595,7.235852345795928,3.4690304471100197,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01
FIN,,0,0,fedavg,fedavg,0,19,5,3,0.001,,0.11411925848475189,0.06121049625327377,7.239321652512754,3.462920781678166,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01
FIN,,0,0,fedavg,fedavg,0,20,5,3,0.001,,0.11407309355657295,0.06137066093476184,7.231005233123135,3.473256526596587,0.11428779548152551,0.06315286692840304,7.220124678931129,3.573620689655172,58,0.0,0,0.01
