test_hub,test_hub_raw,tokenize_hubs,token_salt_set,algo,server_algo,seed,round,local_epochs,clients_per_round,lr,mu,rmse_ret,mae_ret,rmse_price_implied,mae_price_implied,baseline_rmse_ret,baseline_mae_ret,baseline_rmse_price,baseline_mae_price,baseline_test_rows,mask_clip,mask_bits,privacy_sigma
1af8827edb,NBP,1,0,fedavg,fedavg,0,1,5,1,0.001,,0.0655736561612294,0.04399479328288356,1.9088025064709593,0.910967261376171,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,2,5,1,0.001,,0.06531521399294908,0.043608146942691176,1.9057354127959276,0.9052667326761773,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,3,5,1,0.001,,0.06547758419779226,0.04389405725391182,1.9108911108773887,0.9105004251195761,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,4,5,1,0.001,,0.06539868663320428,0.043671415623757745,1.9055383077042698,0.9054940758167022,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,5,5,1,0.001,,0.06546005519820246,0.043819448639948695,1.9089524994378115,0.9087738752791227,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,6,5,1,0.001,,0.06569507705645937,0.04409183540683089,1.9134874484145703,0.9140068791646274,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,7,5,1,0.001,,0.06586610219665108,0.04420041393089308,1.9153884605815408,0.9160928439035865,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,8,5,1,0.001,,0.0653082696869163,0.04363609182249023,1.9106172917596276,0.9081508337818796,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,9,5,1,0.001,,0.06565911927256596,0.04399264189540346,1.9105456938649739,0.9116803148411056,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,10,5,1,0.001,,0.06570188379447853,0.044072571480395395,1.9052434243861307,0.908855096860243,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,11,5,1,0.001,,0.06540922899791968,0.04370360244610075,1.9094751828724947,0.9083391130479881,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,12,5,1,0.001,,0.06545439235107017,0.04380120568199438,1.9044904038319532,0.9060599368290598,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,13,5,1,0.001,,0.06554376344667735,0.04393020085466822,1.9046241223585454,0.9071089582565124,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,8,0.0
