test_hub,algo,server_algo,seed,round,local_epochs,clients_per_round,lr,mu,rmse_ret,mae_ret,rmse_price_implied,mae_price_implied,baseline_rmse_ret,baseline_mae_ret,baseline_rmse_price,baseline_mae_price,baseline_test_rows
TTF,scaffold,scaffold,0,1,5,3,0.01,,0.07020333886252149,0.05661421700901652,2.414113036932302,1.9337247019016133,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,2,5,3,0.01,,0.06777837537376757,0.05593143073719595,2.277267970176573,1.8792942940208872,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,3,5,3,0.01,,0.07673698687140616,0.06461885592099122,2.682216653313512,2.194944354777619,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,4,5,3,0.01,,0.09536322624231779,0.06331410259501692,3.848199213886863,2.367690671682358,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,5,5,3,0.01,,0.21310055956974325,0.14482499276666697,10.387049080781082,6.111268449896474,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,6,5,3,0.01,,0.3585692469561611,0.2748875157962853,17.956266939766333,11.570190325388463,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,7,5,3,0.01,,0.4486155321258083,0.3515823269065596,24.753310909140392,15.378118995433134,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,8,5,3,0.01,,0.49088912607051294,0.40697227829723953,25.472702381264916,16.78160715527504,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,9,5,3,0.01,,0.5909659748414061,0.4954189722696556,31.774568291703734,20.71494764068319,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,10,5,3,0.01,,0.7020899994128622,0.6055233639051301,37.43904472351433,25.372242777615785,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,11,5,3,0.01,,0.8153792190029036,0.7095449353554444,42.1275411595818,29.375197601627743,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,12,5,3,0.01,,0.8684423007360624,0.7364845618228744,47.0760650199727,31.631157399423802,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,13,5,3,0.01,,0.8919435898956278,0.7388176964497257,49.155636583049535,32.415190934364325,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,14,5,3,0.01,,0.8900348370421072,0.7152158209829101,46.73546914821386,30.686771268563,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,15,5,3,0.01,,0.8819753264150325,0.6825427413361652,42.79826554086902,28.083239980978988,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,16,5,3,0.01,,0.8818238457855946,0.6702475808541117,38.814812724225796,25.989266868190867,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,17,5,3,0.01,,0.8848197875651921,0.6492186890484891,37.35715811999103,24.207043565708194,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,18,5,3,0.01,,0.8912210727426128,0.6559950951151392,37.58886480261986,24.680054789406135,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,19,5,3,0.01,,0.8801206802398753,0.6584448874355846,39.00052418575743,25.858068589690884,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,20,5,3,0.01,,0.8702652065556347,0.6460495464231472,33.68958032562143,23.190823871649044,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,21,5,3,0.01,,0.8536665122981854,0.6408981104377436,34.38419701939142,23.663333623648825,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,22,5,3,0.01,,0.8469660324551961,0.651402168415913,33.57999469142938,23.595356812666658,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,23,5,3,0.01,,0.8388121658222625,0.6360621256812996,31.86730066860749,22.428706083597643,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,24,5,3,0.01,,0.835343027777583,0.6768112940915023,33.37138872959943,24.237110385542827,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,25,5,3,0.01,,0.8369285295358914,0.6889670602957545,33.97503064507384,24.989751308959033,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,26,5,3,0.01,,0.8397590080022511,0.6911786184073978,36.5787862494256,26.44991229675558,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,27,5,3,0.01,,0.8399947128668476,0.6853095571474977,37.77473210482356,26.500764777615164,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,scaffold,scaffold,0,28,5,3,0.01,,0.843977452720306,0.7167364990918786,39.87460673765842,28.67101901950422,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
