test_hub,test_hub_raw,tokenize_hubs,token_salt_set,algo,server_algo,seed,round,local_epochs,clients_per_round,lr,mu,rmse_ret,mae_ret,rmse_price_implied,mae_price_implied,baseline_rmse_ret,baseline_mae_ret,baseline_rmse_price,baseline_mae_price,baseline_test_rows,mask_clip,mask_bits,privacy_sigma
1af8827edb,NBP,1,0,fedavg,fedavg,0,1,5,1,0.001,,0.06531725025552616,0.04369419907113067,1.907165162186781,0.9070353176363584,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,3.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,2,5,1,0.001,,0.06530556618746401,0.04367349215950209,1.906910853328258,0.9066660552644665,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,3.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,3,5,1,0.001,,0.06530896910622397,0.04370608650061694,1.9060033760840476,0.9064704864144478,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,3.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,4,5,1,0.001,,0.06531860526200021,0.043650859740763104,1.9060112430610638,0.9059195933470622,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,3.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,5,5,1,0.001,,0.06529436842134054,0.04367963704107765,1.9071734538567118,0.9068709824668738,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,3.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,6,5,1,0.001,,0.06530821948441719,0.04363412969294346,1.9072784132303178,0.9064550191934893,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,3.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,7,5,1,0.001,,0.06540237292915002,0.04374867377111917,1.9077990662715294,0.907797645380642,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,3.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,8,5,1,0.001,,0.06535293011653968,0.04367884443835474,1.909749719879913,0.9082820384322361,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,3.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,9,5,1,0.001,,0.0653300953214442,0.04367030737293267,1.9091154414592704,0.9078655425221316,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,3.0,4,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,10,5,1,0.001,,0.06540469510911791,0.04378487921642444,1.9047170340868322,0.906220503131671,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,3.0,4,0.0
