test_hub,test_hub_raw,tokenize_hubs,token_salt_set,algo,server_algo,seed,round,local_epochs,clients_per_round,lr,mu,rmse_ret,mae_ret,rmse_price_implied,mae_price_implied,baseline_rmse_ret,baseline_mae_ret,baseline_rmse_price,baseline_mae_price,baseline_test_rows,mask_clip,mask_bits,privacy_sigma
1af8827edb,NBP,1,0,fedavg,fedavg,4,1,5,1,0.001,,0.06699700017571811,0.04474638350834341,1.914714444486303,0.9188462412594988,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.001
1af8827edb,NBP,1,0,fedavg,fedavg,4,2,5,1,0.001,,0.06581191174325704,0.0441216631119476,1.9063001837146547,0.9100833778819777,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.001
1af8827edb,NBP,1,0,fedavg,fedavg,4,3,5,1,0.001,,0.06542408454630913,0.043759642377013346,1.9068216819483454,0.9073672291574764,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.001
1af8827edb,NBP,1,0,fedavg,fedavg,4,4,5,1,0.001,,0.0653520517433743,0.04371907779000241,1.9090172416988254,0.9082584727319449,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.001
1af8827edb,NBP,1,0,fedavg,fedavg,4,5,5,1,0.001,,0.06543231608085867,0.04375677898866885,1.9046643168833979,0.9058443539469057,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.001
1af8827edb,NBP,1,0,fedavg,fedavg,4,6,5,1,0.001,,0.0652717434815433,0.04360965292655054,1.9084016025044224,0.9068685126442246,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.001
1af8827edb,NBP,1,0,fedavg,fedavg,4,7,5,1,0.001,,0.06535340517503738,0.04365704901065437,1.9089293454857628,0.9074455546533946,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.001
1af8827edb,NBP,1,0,fedavg,fedavg,4,8,5,1,0.001,,0.0652601256254728,0.04358774302645993,1.9089237820028242,0.9069081170717711,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.001
1af8827edb,NBP,1,0,fedavg,fedavg,4,9,5,1,0.001,,0.06530103155010974,0.04366497059402962,1.9104598471185745,0.9084646775970571,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.001
1af8827edb,NBP,1,0,fedavg,fedavg,4,10,5,1,0.001,,0.06539920232363229,0.04384143088561674,1.9137037396418404,0.9118923660398156,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.001
1af8827edb,NBP,1,0,fedavg,fedavg,4,11,5,1,0.001,,0.06530064024198871,0.04362723372235749,1.9048564087485935,0.9048642263709005,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.001
1af8827edb,NBP,1,0,fedavg,fedavg,4,12,5,1,0.001,,0.06535698530513366,0.043698391709211415,1.9118061396532273,0.9094644895244315,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.001
1af8827edb,NBP,1,0,fedavg,fedavg,4,13,5,1,0.001,,0.06533228157623608,0.04361565577109223,1.9047896706104082,0.9046076198106562,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.001
1af8827edb,NBP,1,0,fedavg,fedavg,4,14,5,1,0.001,,0.06528223870904261,0.04368466945473982,1.9097081345108695,0.9082875551070347,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.001
1af8827edb,NBP,1,0,fedavg,fedavg,4,15,5,1,0.001,,0.0656268914094954,0.04406484033258959,1.9050921029628145,0.908774275554501,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.001
1af8827edb,NBP,1,0,fedavg,fedavg,4,16,5,1,0.001,,0.06526863798758982,0.043622194056561835,1.9071155387257315,0.9061652550876085,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.001
