test_hub,test_hub_raw,tokenize_hubs,token_salt_set,algo,server_algo,seed,round,local_epochs,clients_per_round,lr,mu,rmse_ret,mae_ret,rmse_price_implied,mae_price_implied,baseline_rmse_ret,baseline_mae_ret,baseline_rmse_price,baseline_mae_price,baseline_test_rows,mask_clip,mask_bits,privacy_sigma
1af8827edb,NBP,1,0,fedavg,fedavg,0,1,5,1,0.001,,0.1004280488203942,0.05371388479560402,2.28760552083836,1.0652568493658086,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,2,5,1,0.001,,0.06607727584664067,0.04443938626085354,1.908569283550249,0.9141454528111993,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,3,5,1,0.001,,0.06587449809137096,0.04432759582549557,1.9146718367976114,0.9168225846739971,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,4,5,1,0.001,,0.06579726660662343,0.04418092910193376,1.9065140852085554,0.9106995467418725,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,5,5,1,0.001,,0.06565709959002768,0.0440441354450517,1.9097804758164312,0.9115288523745854,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,6,5,1,0.001,,0.06585347986132198,0.04431850386635475,1.915443024138393,0.9170670254381418,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,7,5,1,0.001,,0.06571587498978827,0.044180602284854854,1.9145194846841724,0.9155547651286899,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,8,5,1,0.001,,0.06560065354414217,0.04405427967984302,1.9116703986809347,0.9127735785018798,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,9,5,1,0.001,,0.06553905072244463,0.04397013303411865,1.9098866292658343,0.9110324113151888,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,10,5,1,0.001,,0.06597710412458709,0.044446107422838034,1.9063136334123756,0.9128157714716248,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,11,5,1,0.001,,0.06553259237828404,0.043958907835939524,1.910162521237028,0.9111084648787845,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,12,5,1,0.001,,0.0657122087159282,0.04416207292932609,1.9053321885596552,0.9098420968010051,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,13,5,1,0.001,,0.06571046863230537,0.0441542914345989,1.9053180003218784,0.9097137034350153,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,14,5,1,0.001,,0.06551909675947896,0.04391250427941669,1.9078790388794005,0.9093604119922655,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,15,5,1,0.001,,0.06557950847280311,0.04397943404288837,1.9067790296643206,0.909067176814998,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,16,5,1,0.001,,0.06591294073529397,0.04457809042249774,1.9224232857058208,0.9232814332000285,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,17,5,1,0.001,,0.06547868513340896,0.043932952168306845,1.9060877427036824,0.9086336045190603,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,18,5,1,0.001,,0.06544746219084657,0.04394137753610746,1.9111621334915714,0.9115692789780524,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,19,5,1,0.001,,0.06540074723685589,0.04384117954563506,1.9085032023982935,0.9091353780474943,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,20,5,1,0.001,,0.06540154668564145,0.043840972521144064,1.9085203167107434,0.909215106175347,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,21,5,1,0.001,,0.0655553826360222,0.044039797015499316,1.91420444899213,0.9141487096494202,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,22,5,1,0.001,,0.0655974783372681,0.04396345024416014,1.911203730403863,0.9117471925352321,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,23,5,1,0.001,,0.06537194185939753,0.043802941898882355,1.907977495423642,0.9084474241825321,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,24,5,1,0.001,,0.0654586996187616,0.043957099460227335,1.9124755644156954,0.9124133424436036,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,25,5,1,0.001,,0.06547704086756218,0.043895216720715245,1.907056295904328,0.9085387424502805,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,26,5,1,0.001,,0.06538842204647205,0.043825390653208604,1.908331052808823,0.9087850637983328,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,27,5,1,0.001,,0.06541364637578129,0.04384211222714475,1.908992270113711,0.909511136822721,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,28,5,1,0.001,,0.06551871121639395,0.04401153891809519,1.9143100287342243,0.913904845456843,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,29,5,1,0.001,,0.06543727258417632,0.04385578666109943,1.9051722568825802,0.9071219411129372,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,30,5,1,0.001,,0.06539591080666833,0.04383087730784991,1.9097089590493157,0.909761642488718,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,31,5,1,0.001,,0.06539710276524108,0.043838336931142224,1.9102381276522178,0.9100874373059387,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
