date,adj_close,close,High,Low,Open,Volume
,TTF=F,TTF=F,TTF=F,TTF=F,TTF=F,TTF=F
2018-07-17,21.850000381469727,21.850000381469727,21.850000381469727,21.850000381469727,21.850000381469727,0
2018-07-18,22.139999389648438,22.139999389648438,22.139999389648438,22.139999389648438,22.139999389648438,0
2018-07-19,22.155000686645508,22.155000686645508,22.299999237060547,22.155000686645508,22.299999237060547,10
2018-07-20,21.875,21.875,21.875,21.875,21.875,0
2018-07-23,22.030000686645508,22.030000686645508,22.030000686645508,22.030000686645508,22.030000686645508,0
2018-07-24,22.094999313354492,22.094999313354492,22.094999313354492,22.094999313354492,22.094999313354492,0
2018-07-25,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945,0
2018-07-26,22.114999771118164,22.114999771118164,22.114999771118164,22.114999771118164,22.114999771118164,0
2018-07-27,21.889999389648438,21.889999389648438,21.889999389648438,21.889999389648438,21.889999389648438,0
2018-07-30,22.059999465942383,22.059999465942383,22.059999465942383,22.059999465942383,22.059999465942383,0
2018-07-31,22.114999771118164,22.114999771118164,22.114999771118164,22.114999771118164,22.114999771118164,10
2018-08-01,21.93000030517578,21.93000030517578,21.93000030517578,21.93000030517578,21.93000030517578,0
2018-08-02,21.934999465942383,21.934999465942383,22.0,21.934999465942383,22.0,5
2018-08-03,22.260000228881836,22.260000228881836,22.260000228881836,22.260000228881836,22.260000228881836,0
2018-08-06,22.5,22.5,22.5,22.5,22.5,0
2018-08-07,22.610000610351562,22.610000610351562,22.799999237060547,22.610000610351562,22.799999237060547,10
2018-08-08,22.600000381469727,22.600000381469727,22.674999237060547,22.600000381469727,22.674999237060547,15
2018-08-09,22.71500015258789,22.71500015258789,22.799999237060547,22.71500015258789,22.774999618530273,10
2018-08-10,22.8799991607666,22.8799991607666,22.8799991607666,22.594999313354492,22.625,15
2018-08-13,23.5,23.5,23.5,23.5,23.5,0
2018-08-14,23.725000381469727,23.725000381469727,23.780000686645508,23.725000381469727,23.780000686645508,5
2018-08-15,23.520000457763672,23.520000457763672,23.524999618530273,23.469999313354492,23.524999618530273,20
2018-08-16,23.834999084472656,23.834999084472656,23.8799991607666,23.834999084472656,23.8799991607666,50
2018-08-17,24.155000686645508,24.155000686645508,24.184999465942383,24.155000686645508,24.15999984741211,10
2018-08-20,24.18000030517578,24.18000030517578,24.18000030517578,23.81999969482422,23.915000915527344,20
2018-08-21,24.405000686645508,24.405000686645508,24.405000686645508,24.405000686645508,24.405000686645508,0
2018-08-22,24.450000762939453,24.450000762939453,24.725000381469727,24.40999984741211,24.725000381469727,15
2018-08-23,24.760000228881836,24.760000228881836,24.825000762939453,24.709999084472656,24.825000762939453,10
2018-08-24,24.975000381469727,24.975000381469727,24.975000381469727,24.875,24.875,10
2018-08-27,25.40999984741211,25.40999984741211,25.40999984741211,25.40999984741211,25.40999984741211,0
2018-08-28,25.360000610351562,25.360000610351562,25.5,25.360000610351562,25.5,10
2018-08-29,25.8700008392334,25.8700008392334,25.8700008392334,25.8700008392334,25.8700008392334,0
2018-08-30,26.1299991607666,26.1299991607666,26.1299991607666,26.1299991607666,26.1299991607666,0
2018-08-31,25.834999084472656,25.834999084472656,26.024999618530273,25.834999084472656,26.024999618530273,0
2018-09-04,26.709999084472656,26.709999084472656,26.96500015258789,26.665000915527344,26.96500015258789,50
2018-09-05,27.020000457763672,27.020000457763672,27.020000457763672,27.020000457763672,27.020000457763672,0
2018-09-06,27.454999923706055,27.454999923706055,27.454999923706055,27.40999984741211,27.420000076293945,10
2018-09-07,27.989999771118164,27.989999771118164,28.024999618530273,27.989999771118164,28.024999618530273,10
2018-09-10,29.125,29.125,29.125,28.540000915527344,28.59000015258789,30
2018-09-11,28.780000686645508,28.780000686645508,28.780000686645508,28.25,28.270000457763672,15
2018-09-12,27.4950008392334,27.4950008392334,28.145000457763672,27.459999084472656,27.639999389648438,73
2018-09-13,26.809999465942383,26.809999465942383,27.375,26.655000686645508,27.334999084472656,94
2018-09-14,26.93000030517578,26.93000030517578,27.110000610351562,26.78499984741211,27.024999618530273,85
2018-09-17,28.075000762939453,28.075000762939453,28.19499969482422,27.815000534057617,28.19499969482422,90
2018-09-18,27.40999984741211,27.40999984741211,27.584999084472656,27.274999618530273,27.584999084472656,65
2018-09-19,28.31999969482422,28.31999969482422,28.3799991607666,27.735000610351562,27.735000610351562,25
2018-09-20,28.59000015258789,28.59000015258789,29.06999969482422,28.59000015258789,28.829999923706055,95
2018-09-21,28.725000381469727,28.725000381469727,28.790000915527344,28.05500030517578,28.104999542236328,85
2018-09-24,29.2450008392334,29.2450008392334,29.559999465942383,29.2450008392334,29.489999771118164,75
2018-09-25,29.229999542236328,29.229999542236328,29.53499984741211,28.815000534057617,29.354999542236328,60
2018-09-26,28.260000228881836,28.260000228881836,28.260000228881836,28.260000228881836,28.260000228881836,0
2018-09-27,27.575000762939453,27.575000762939453,27.575000762939453,27.575000762939453,27.575000762939453,35
2018-09-28,27.329999923706055,27.329999923706055,27.899999618530273,27.329999923706055,27.899999618530273,73
2018-10-01,27.44499969482422,27.44499969482422,27.44499969482422,26.584999084472656,26.735000610351562,68
2018-10-02,27.2549991607666,27.2549991607666,27.860000610351562,27.2549991607666,27.860000610351562,7
2018-10-03,27.114999771118164,27.114999771118164,27.114999771118164,27.114999771118164,27.114999771118164,0
2018-10-04,27.469999313354492,27.469999313354492,27.469999313354492,27.469999313354492,27.469999313354492,0
2018-10-05,27.899999618530273,27.899999618530273,27.899999618530273,27.899999618530273,27.899999618530273,0
2018-10-08,27.219999313354492,27.219999313354492,27.219999313354492,27.219999313354492,27.219999313354492,0
2018-10-09,26.834999084472656,26.834999084472656,26.834999084472656,26.834999084472656,26.834999084472656,0
2018-10-10,26.219999313354492,26.219999313354492,26.625,26.219999313354492,26.625,15
2018-10-11,25.760000228881836,25.760000228881836,25.924999237060547,25.760000228881836,25.924999237060547,10
2018-10-12,26.6299991607666,26.6299991607666,26.6299991607666,26.6299991607666,26.6299991607666,0
2018-10-15,26.625,26.625,27.049999237060547,26.625,27.049999237060547,10
2018-10-16,26.329999923706055,26.329999923706055,26.329999923706055,26.329999923706055,26.329999923706055,10
2018-10-17,25.940000534057617,25.940000534057617,25.940000534057617,25.625,25.625,2
2018-10-18,26.024999618530273,26.024999618530273,26.024999618530273,26.024999618530273,26.024999618530273,0
2018-10-19,26.860000610351562,26.860000610351562,26.860000610351562,26.860000610351562,26.860000610351562,0
2018-10-22,26.114999771118164,26.114999771118164,26.114999771118164,26.114999771118164,26.114999771118164,0
2018-10-23,25.665000915527344,25.665000915527344,25.665000915527344,25.665000915527344,25.665000915527344,0
2018-10-24,25.260000228881836,25.260000228881836,25.260000228881836,25.260000228881836,25.260000228881836,0
2018-10-25,24.864999771118164,24.864999771118164,24.864999771118164,24.864999771118164,24.864999771118164,0
2018-10-26,24.280000686645508,24.280000686645508,24.280000686645508,24.280000686645508,24.280000686645508,0
2018-10-29,24.579999923706055,24.579999923706055,24.579999923706055,24.579999923706055,24.579999923706055,0
2018-10-30,23.875,23.875,23.875,23.875,23.875,0
2018-10-31,24.334999084472656,24.334999084472656,24.334999084472656,24.334999084472656,24.334999084472656,0
2018-11-01,23.649999618530273,23.649999618530273,23.975000381469727,23.649999618530273,23.975000381469727,5
2018-11-02,24.28499984741211,24.28499984741211,24.28499984741211,23.905000686645508,23.905000686645508,10
2018-11-05,23.809999465942383,23.809999465942383,23.809999465942383,23.809999465942383,23.809999465942383,0
2018-11-06,23.895000457763672,23.895000457763672,23.895000457763672,23.625,23.625,15
2018-11-07,24.420000076293945,24.420000076293945,24.44499969482422,24.329999923706055,24.329999923706055,20
2018-11-08,24.43000030517578,24.43000030517578,24.6299991607666,24.43000030517578,24.6299991607666,5
2018-11-09,24.325000762939453,24.325000762939453,24.760000228881836,24.325000762939453,24.760000228881836,15
2018-11-12,25.954999923706055,25.954999923706055,25.954999923706055,25.625,25.625,47
2018-11-13,26.520000457763672,26.520000457763672,26.579999923706055,26.235000610351562,26.235000610351562,85
2018-11-14,26.280000686645508,26.280000686645508,26.475000381469727,26.260000228881836,26.260000228881836,30
2018-11-15,26.674999237060547,26.674999237060547,26.719999313354492,26.149999618530273,26.149999618530273,60
2018-11-16,25.954999923706055,25.954999923706055,26.725000381469727,25.649999618530273,26.725000381469727,55
2018-11-19,24.149999618530273,24.149999618530273,24.389999389648438,24.149999618530273,24.309999465942383,10
2018-11-20,24.350000381469727,24.350000381469727,24.5,24.264999389648438,24.43000030517578,63
2018-11-21,24.5,24.5,24.5,24.19499969482422,24.19499969482422,15
2018-11-23,24.81999969482422,24.81999969482422,25.170000076293945,24.700000762939453,24.93000030517578,55
2018-11-26,24.545000076293945,24.545000076293945,24.549999237060547,24.114999771118164,24.270000457763672,43
2018-11-27,25.15999984741211,25.15999984741211,25.15999984741211,24.790000915527344,24.795000076293945,30
2018-11-28,24.299999237060547,24.299999237060547,24.399999618530273,24.299999237060547,24.399999618530273,15
2018-11-29,24.635000228881836,24.635000228881836,24.635000228881836,24.635000228881836,24.635000228881836,240
2018-11-30,24.690000534057617,24.690000534057617,24.690000534057617,24.690000534057617,24.690000534057617,10
2018-12-03,25.084999084472656,25.084999084472656,25.084999084472656,25.084999084472656,25.084999084472656,40
2018-12-04,24.415000915527344,24.415000915527344,24.415000915527344,24.375,24.395000457763672,44
2018-12-06,23.165000915527344,23.165000915527344,23.395000457763672,23.135000228881836,23.30500030517578,50
2018-12-07,23.145000457763672,23.145000457763672,23.174999237060547,22.84000015258789,22.84000015258789,64
2018-12-10,23.25,23.25,23.299999237060547,23.25,23.264999389648438,30
2018-12-11,23.6200008392334,23.6200008392334,23.6299991607666,23.545000076293945,23.545000076293945,45
2018-12-12,23.920000076293945,23.920000076293945,24.190000534057617,23.920000076293945,24.049999237060547,30
2018-12-13,24.225000381469727,24.225000381469727,24.375,24.225000381469727,24.375,20
2018-12-14,24.645000457763672,24.645000457763672,24.790000915527344,24.645000457763672,24.665000915527344,30
2018-12-17,24.68000030517578,24.68000030517578,24.68000030517578,24.649999618530273,24.649999618530273,25
2018-12-18,23.729999542236328,23.729999542236328,24.03499984741211,23.725000381469727,24.03499984741211,70
2018-12-19,24.209999084472656,24.209999084472656,24.209999084472656,24.209999084472656,24.209999084472656,30
2018-12-20,24.604999542236328,24.604999542236328,24.604999542236328,24.604999542236328,24.604999542236328,45
2018-12-21,24.899999618530273,24.899999618530273,24.899999618530273,24.649999618530273,24.649999618530273,60
2018-12-24,24.2450008392334,24.2450008392334,24.760000228881836,24.2450008392334,24.735000610351562,56
2018-12-26,24.2450008392334,24.2450008392334,24.2450008392334,24.2450008392334,24.2450008392334,0
2018-12-27,23.31999969482422,23.31999969482422,23.31999969482422,23.31999969482422,23.31999969482422,30
2018-12-28,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,22.809999465942383,35
2018-12-31,21.979999542236328,21.979999542236328,22.260000228881836,21.979999542236328,22.260000228881836,10
2019-01-02,22.475000381469727,22.475000381469727,22.549999237060547,22.145000457763672,22.280000686645508,20
2019-01-03,22.2549991607666,22.2549991607666,22.2549991607666,22.114999771118164,22.21500015258789,10
2019-01-04,22.93000030517578,22.93000030517578,22.954999923706055,22.809999465942383,22.844999313354492,40
2019-01-07,21.530000686645508,21.530000686645508,21.90999984741211,21.469999313354492,21.90999984741211,35
2019-01-08,22.09000015258789,22.09000015258789,22.165000915527344,22.09000015258789,22.165000915527344,10
2019-01-09,21.719999313354492,21.719999313354492,22.514999389648438,21.719999313354492,22.514999389648438,20
2019-01-10,21.674999237060547,21.674999237060547,21.704999923706055,21.674999237060547,21.704999923706055,5
2019-01-11,22.2549991607666,22.2549991607666,22.389999389648438,22.084999084472656,22.389999389648438,75
2019-01-14,21.674999237060547,21.674999237060547,21.90999984741211,21.674999237060547,21.90999984741211,45
2019-01-15,22.0,22.0,22.03499984741211,21.94499969482422,22.03499984741211,20
2019-01-16,22.0049991607666,22.0049991607666,22.299999237060547,22.0049991607666,22.299999237060547,20
2019-01-17,22.9950008392334,22.9950008392334,23.135000228881836,22.639999389648438,22.639999389648438,30
2019-01-18,22.604999542236328,22.604999542236328,23.014999389648438,22.524999618530273,22.84000015258789,90
2019-01-22,21.815000534057617,21.815000534057617,21.885000228881836,21.604999542236328,21.80500030517578,125
2019-01-23,22.190000534057617,22.190000534057617,22.299999237060547,22.1299991607666,22.225000381469727,45
2019-01-24,21.280000686645508,21.280000686645508,21.815000534057617,21.280000686645508,21.719999313354492,80
2019-01-25,20.889999389648438,20.889999389648438,20.895000457763672,20.690000534057617,20.735000610351562,30
2019-01-28,20.549999237060547,20.549999237060547,20.549999237060547,20.5,20.520000457763672,10
2019-01-29,20.584999084472656,20.584999084472656,20.600000381469727,20.584999084472656,20.600000381469727,24
2019-01-30,20.18000030517578,20.18000030517578,20.18000030517578,20.18000030517578,20.18000030517578,20
2019-01-31,19.850000381469727,19.850000381469727,19.850000381469727,19.665000915527344,19.665000915527344,5
2019-02-01,19.299999237060547,19.299999237060547,19.299999237060547,19.299999237060547,19.299999237060547,0
2019-02-04,19.354999542236328,19.354999542236328,19.354999542236328,19.354999542236328,19.354999542236328,0
2019-02-05,19.139999389648438,19.139999389648438,19.139999389648438,19.139999389648438,19.139999389648438,0
2019-02-06,18.915000915527344,18.915000915527344,19.149999618530273,18.915000915527344,19.075000762939453,120
2019-02-07,18.90999984741211,18.90999984741211,19.184999465942383,18.860000610351562,19.184999465942383,64
2019-02-08,18.264999389648438,18.264999389648438,18.514999389648438,18.264999389648438,18.514999389648438,10
2019-02-11,18.05500030517578,18.05500030517578,18.125,17.75,17.825000762939453,420
2019-02-12,17.78499984741211,17.78499984741211,18.0,17.78499984741211,18.0,65
2019-02-13,18.020000457763672,18.020000457763672,18.020000457763672,17.799999237060547,17.799999237060547,95
2019-02-14,17.7549991607666,17.7549991607666,18.165000915527344,17.7549991607666,18.165000915527344,31
2019-02-15,18.100000381469727,18.100000381469727,18.100000381469727,18.100000381469727,18.100000381469727,0
2019-02-19,17.704999923706055,17.704999923706055,17.829999923706055,17.704999923706055,17.75,10
2019-02-20,18.145000457763672,18.145000457763672,18.145000457763672,18.145000457763672,18.145000457763672,0
2019-02-21,17.520000457763672,17.520000457763672,17.520000457763672,17.520000457763672,17.520000457763672,0
2019-02-22,17.229999542236328,17.229999542236328,17.229999542236328,17.229999542236328,17.229999542236328,0
2019-02-25,16.94499969482422,16.94499969482422,17.0,16.94499969482422,17.0,5
2019-02-26,17.045000076293945,17.045000076293945,17.045000076293945,17.045000076293945,17.045000076293945,0
2019-02-27,17.614999771118164,17.614999771118164,17.635000228881836,17.325000762939453,17.325000762939453,25
