test_hub,algo,server_algo,seed,round,local_epochs,clients_per_round,lr,mu,rmse_ret,mae_ret,rmse_price_implied,mae_price_implied,baseline_rmse_ret,baseline_mae_ret,baseline_rmse_price,baseline_mae_price,baseline_test_rows
TTF,fedavg,fedavg,0,1,5,3,0.001,,0.22631466948407272,0.19799054315179523,6.475957599214959,5.741752985277419,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,fedavg,fedavg,0,2,5,3,0.001,,0.19240355891731226,0.1672999062239966,5.5661169830291675,4.913714709167763,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,fedavg,fedavg,0,3,5,3,0.001,,0.1632345977843384,0.1384631733990164,4.750485357135523,4.091557065863731,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,fedavg,fedavg,0,4,5,3,0.001,,0.1378276188468364,0.11400154866554411,4.062867770821594,3.4100359359403782,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,fedavg,fedavg,0,5,5,3,0.001,,0.11641598851786249,0.09624635066513477,3.4876012859667536,2.928823200577396,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,fedavg,fedavg,0,6,5,3,0.001,,0.09676040127499744,0.07841287261088205,2.961969918649698,2.433350112384659,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,fedavg,fedavg,0,7,5,3,0.001,,0.07702572059641397,0.06160205537729534,2.449502146674988,1.9687569183414269,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,fedavg,fedavg,0,8,5,3,0.001,,0.06197382141875889,0.048726484102544265,2.0455831836557854,1.6030215766692562,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,fedavg,fedavg,0,9,5,3,0.001,,0.05217967237726167,0.03819814823386338,1.752361667691684,1.2822194578031363,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,fedavg,fedavg,0,10,5,3,0.001,,0.048036344245207835,0.034643353185995276,1.6235410674649802,1.1660379402041432,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,fedavg,fedavg,0,11,5,3,0.001,,0.04500349599912658,0.031858871327870984,1.5142588445788916,1.0675738921620077,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,fedavg,fedavg,0,12,5,3,0.001,,0.04400925184278877,0.031617030738142586,1.4864840422043126,1.063355425651801,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,fedavg,fedavg,0,13,5,3,0.001,,0.04243505620438145,0.030776298282297044,1.431238991644816,1.0356206156853904,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,fedavg,fedavg,0,14,5,3,0.001,,0.0421423185578798,0.03115325781883735,1.4232602842209203,1.0480174417616954,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,fedavg,fedavg,0,15,5,3,0.001,,0.04095309342249255,0.030448721320234177,1.3795500654824282,1.0235246681581107,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,fedavg,fedavg,0,16,5,3,0.001,,0.04078279153003555,0.030390705164498256,1.3806928002252465,1.0250920476398222,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
TTF,fedavg,fedavg,0,17,5,3,0.001,,0.0401584451473231,0.03004037318218468,1.3608089100084622,1.0143082620743977,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,59
