test_hub,test_hub_raw,tokenize_hubs,token_salt_set,algo,server_algo,seed,round,local_epochs,clients_per_round,lr,mu,rmse_ret,mae_ret,rmse_price_implied,mae_price_implied,baseline_rmse_ret,baseline_mae_ret,baseline_rmse_price,baseline_mae_price,baseline_test_rows,mask_clip,mask_bits,privacy_sigma
1af8827edb,NBP,1,0,fedavg,fedavg,0,1,5,1,0.001,,0.06540659852837653,0.04376203116321674,1.9078504321536378,0.9078545340727285,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,1.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,2,5,1,0.001,,0.06537276259838362,0.04370768050955695,1.9059488752289189,0.9062075609909801,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,1.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,3,5,1,0.001,,0.06534876211099662,0.04370066467648152,1.9085830164843725,0.907699981565828,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,1.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,4,5,1,0.001,,0.0653637275770869,0.043694285488606474,1.905895179149841,0.9060538127439467,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,1.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,5,5,1,0.001,,0.06533646302264429,0.04367944439501338,1.9077088863982996,0.9069662101069905,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,1.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,6,5,1,0.001,,0.0653733983296135,0.04372389646871169,1.9102464745776015,0.9088113303852294,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,1.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,7,5,1,0.001,,0.06534642770223673,0.04368459961566979,1.909094039599442,0.9078190567210906,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,1.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,8,5,1,0.001,,0.06534859447915864,0.043712427049339087,1.9094546182272998,0.9082888526304016,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,1.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,9,5,1,0.001,,0.0653361058907386,0.04368471092198217,1.9090459108958246,0.9078151244027932,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,1.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,10,5,1,0.001,,0.06558452809965841,0.043930352221465095,1.904703766298014,0.9071682523277563,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,1.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,11,5,1,0.001,,0.06532773385995447,0.04364249745182794,1.9086291071998136,0.9071474133313515,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,1.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,12,5,1,0.001,,0.06537715287025087,0.043697985194936236,1.905082163487135,0.9055051626148196,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,1.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,13,5,1,0.001,,0.06540970011607027,0.04373813978804072,1.9048121967189517,0.905692527355088,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,1.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,14,5,1,0.001,,0.06530890633566482,0.043631593938068675,1.9073646971173954,0.9063396151466149,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,1.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,15,5,1,0.001,,0.06532311734867113,0.04365853430644638,1.9059156242575532,0.9057704774984632,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,1.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,16,5,1,0.001,,0.06551556825344296,0.043959757444383143,1.9156310813925481,0.9139624962001703,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,1.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,17,5,1,0.001,,0.06531572630427764,0.043644758286684154,1.9061639640053625,0.9058090797089055,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,1.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,18,5,1,0.001,,0.06530360411372305,0.0436439505714373,1.9077897361842329,0.9067474900496207,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,1.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,19,5,1,0.001,,0.06530039069904088,0.04364322673927677,1.9072713332385907,0.9064460541946598,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,1.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,20,5,1,0.001,,0.06531007978474195,0.04366489900698441,1.9083536883841448,0.9072962367454958,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,1.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,21,5,1,0.001,,0.06536456932568467,0.043737594228491994,1.911058355472158,0.9094785665636919,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,1.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,22,5,1,0.001,,0.06535202516317475,0.043709955585218487,1.9104439573740872,0.9088966403574672,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,1.0,8,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,0,23,5,1,0.001,,0.06530130166228693,0.04363539374966315,1.9066880383196125,0.9060658540902887,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,1.0,8,0.0
