test_hub,algo,rmse_ret_mean,mae_ret_mean,rmse_price_implied_mean,baseline_rmse_ret_mean,baseline_mae_ret_mean,baseline_rmse_price_mean,baseline_mae_price_mean,delta_rmse_ret_mean,ratio_rmse_ret_mean,rmse_ret_std,mae_ret_std,rmse_price_implied_std,baseline_rmse_ret_std,baseline_mae_ret_std,baseline_rmse_price_std,baseline_mae_price_std,delta_rmse_ret_std,ratio_rmse_ret_std,n_seeds
FIN,fedavg,0.11463090777397156,0.062466883659362794,7.2671133346581485,0.11428779548152553,0.06315286692840304,7.22012467893113,3.573620689655172,0.00034311229244604613,1.0030021778878526,0.0015967994855626718,0.0024257311289279,0.07752752201562853,0.0,0.0,0.0,0.0,0.0015967994855626726,0.013971741066794835,5
FIN,fedprox,0.11368710845708847,0.061394094675779345,7.189380117367588,0.11428779548152553,0.06315286692840304,7.22012467893113,3.573620689655172,-0.0006006870244370411,0.9947440842488371,0.0004743614864969357,0.0023786941728748522,0.056910510071105584,0.0,0.0,0.0,0.0,0.0004743614864969339,0.004150587422728075,5
LTU,fedavg,0.027732959389686583,0.022554783895611764,1.2744418722520354,0.02962085929329087,0.022854321428262596,1.373016946174649,1.0382241379310346,-0.0018878999036042823,0.9362645126222962,0.0002877053429586134,0.00023186287173462868,0.01679670123856585,0.0,0.0,0.0,0.0,0.00028770534295861314,0.009712930341078228,5
LTU,fedprox,0.027515533566474914,0.022302988171577453,1.265235416343217,0.02962085929329087,0.022854321428262596,1.373016946174649,1.0382241379310346,-0.002105325726815952,0.9289242183702345,0.0005770630004499971,0.00043105747396622346,0.03316700642365592,0.0,0.0,0.0,0.0,0.0005770630004499971,0.01948164280908295,5
LVA-EST,fedavg,0.02621907815337181,0.021080798655748367,1.214391700333169,0.028252420844315417,0.02192374882265033,1.3316002946934136,1.011,-0.0020333426909436058,0.9280294349943208,0.00043019971236700667,0.0005804530240021983,0.02467309090454462,0.0,0.0,0.0,0.0,0.0004301997123670066,0.015227003545558657,5
LVA-EST,fedprox,0.025775258243083955,0.02049303092062473,1.1944862950911246,0.028252420844315417,0.02192374882265033,1.3316002946934136,1.011,-0.002477162601231463,0.9123203418609034,0.0008545786559674546,0.0005954384314102296,0.045202819693214866,0.0,0.0,0.0,0.0,0.0008545786559674549,0.030247979834245015,5
TTF,fedavg,0.037775084376335144,0.028752504289150237,1.3051079537999164,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,0.0057806827306162226,1.1806779446800413,0.0009589584657332299,0.0009996196813791282,0.02770707802631208,0.0,0.0,0.0,0.0,0.0009589584657332299,0.029972695734459695,5
TTF,fedprox,0.03849607110023499,0.029497334361076356,1.3243804285538987,0.03199440164571892,0.024185610336796105,1.0977720040524601,0.8142881355932202,0.0065016694545160635,1.2032127222290476,0.0012531109470319789,0.0012807180279936598,0.040200671938956684,0.0,0.0,0.0,0.0,0.001253110947031979,0.03916656923007826,5
