test_hub,test_hub_raw,tokenize_hubs,token_salt_set,algo,server_algo,seed,round,local_epochs,clients_per_round,lr,mu,rmse_ret,mae_ret,rmse_price_implied,mae_price_implied,baseline_rmse_ret,baseline_mae_ret,baseline_rmse_price,baseline_mae_price,baseline_test_rows,mask_clip,mask_bits,privacy_sigma
1af8827edb,NBP,1,0,fedavg,fedavg,3,1,5,1,0.001,,0.06779574067324337,0.045403704836104494,1.9192339120926258,0.9266271400667974,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,2,5,1,0.001,,0.06674580115284214,0.04477757992497974,1.9159830939697873,0.9202581029925692,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,3,5,1,0.001,,0.0666764185490443,0.044910806841377555,1.9191111321864354,0.9242047603838216,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,4,5,1,0.001,,0.06597357137695352,0.04417658182691135,1.9110100273552655,0.9127912320354313,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,5,5,1,0.001,,0.06587088641192512,0.0442323618016249,1.9131898764620416,0.9150024161821859,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,6,5,1,0.001,,0.0657577154915196,0.04412331652682347,1.9115252898555883,0.9130045712502601,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,7,5,1,0.001,,0.06556431795443851,0.04391883542843064,1.907566195030486,0.9090599550079931,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,8,5,1,0.001,,0.06556194196453886,0.044027760776906164,1.9097779584745653,0.9117648622113854,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,9,5,1,0.001,,0.06546401638451917,0.043821427481377434,1.908341427410232,0.9083461495876483,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,10,5,1,0.001,,0.0656518611426448,0.04413189998732927,1.9174302681970148,0.9163132386295338,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,11,5,1,0.001,,0.06576001076542878,0.04415714347210044,1.9144892434157106,0.9154948865919766,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,12,5,1,0.001,,0.06554753563787127,0.04394402032134415,1.9046293446385971,0.9073328706967505,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,13,5,1,0.001,,0.06546827550719977,0.04389775442127054,1.9131162061644318,0.911956103659702,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,14,5,1,0.001,,0.06556073120431674,0.04392095028340392,1.9063351567434923,0.9084199634919483,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,15,5,1,0.001,,0.06547117723973221,0.043886875965167535,1.9116833189399867,0.9113506045413812,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,16,5,1,0.001,,0.0653919653992802,0.04375138649329679,1.907136054163233,0.9075045743281521,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,17,5,1,0.001,,0.06532273237520807,0.04369018664724065,1.9069925093591336,0.9067062602071825,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,18,5,1,0.001,,0.06568104713645988,0.04406651863102233,1.9118203332397734,0.9131203422741841,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,19,5,1,0.001,,0.06560468554624327,0.04397364380536252,1.91068555618696,0.9116200889544382,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,20,5,1,0.001,,0.06534426556032,0.043708395663539935,1.9096172473059598,0.908273558315113,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,21,5,1,0.001,,0.06534866736249895,0.043720445441610266,1.9068377641895276,0.9067855086968456,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,22,5,1,0.001,,0.06543827843135698,0.043823503946129376,1.906505359086553,0.9074870882063609,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,23,5,1,0.001,,0.06529942135590074,0.043656680483379395,1.907818431895203,0.9068395552758755,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,24,5,1,0.001,,0.06535897573052023,0.043737582334057556,1.9056211802062406,0.9063101360718899,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,25,5,1,0.001,,0.06535745463262774,0.0437179260605854,1.9049565199758614,0.9056671214222747,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,26,5,1,0.001,,0.0653064990773671,0.04366150628894915,1.9069429655401051,0.9064413740056692,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,27,5,1,0.001,,0.065341118948951,0.04368855420191461,1.9060419233151031,0.9061457533841919,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,28,5,1,0.001,,0.0655827458389611,0.04390092336676032,1.905793878136745,0.9079061793011715,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,29,5,1,0.001,,0.06553082614546112,0.043889934211729216,1.9063217951404154,0.9077499708045541,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,30,5,1,0.001,,0.06548000643353215,0.043903075569802184,1.9064000535878216,0.9083817448310973,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,31,5,1,0.001,,0.06538060099118201,0.04373825305914527,1.9069212305773442,0.9072776625166192,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,32,5,1,0.001,,0.06550426476101072,0.043885530696587,1.912210858194351,0.9115881745592328,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,33,5,1,0.001,,0.06548839588988463,0.04386868226625349,1.9048458054210604,0.9067485738319059,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,34,5,1,0.001,,0.0653163499813645,0.0437183697350851,1.908284353791297,0.907750280944031,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,35,5,1,0.001,,0.06544054252021768,0.04385693965389322,1.9128472947377886,0.9116247083329166,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,36,5,1,0.001,,0.06529533493117917,0.04366959874383649,1.9063658838231625,0.9060549232003933,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,37,5,1,0.001,,0.06528472132270668,0.04364466536273507,1.9056126478402815,0.9054710081916774,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,38,5,1,0.001,,0.06538899418179024,0.043765148321778205,1.911042647765761,0.9097484121774749,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,39,5,1,0.001,,0.06534419271769526,0.04378456367923972,1.9107387976334282,0.9097557385763066,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,40,5,1,0.001,,0.06533681290883682,0.04368653256406678,1.9062607046669615,0.9063615199070533,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,41,5,1,0.001,,0.06529995474236082,0.0436672679053667,1.905266304685149,0.9055338247584163,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,42,5,1,0.001,,0.06526640170357584,0.04362928701269355,1.9059231987878231,0.9054956733107804,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
1af8827edb,NBP,1,0,fedavg,fedavg,3,43,5,1,0.001,,0.06536608278391601,0.04370593650226734,1.9078182778111015,0.9074246278986452,0.06539887975592487,0.04374053781547937,1.9072717275561721,0.9072526423470012,1334,0.0,0,0.0
